codigo,CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB
6902,2015,5,12019000,21,245,TO,327600,101494,101491114,38521888
6903,2015,3,12019000,21,455,PR,917800,920,919380,362493
6904,2015,9,12019000,21,160,BA,727600,908,908339,349574
6905,2015,6,12019000,21,573,PI,517600,1197,1197330,467186
6906,2015,8,12019000,21,160,MT,727600,134701,134700402,52480626
6907,2015,7,12019000,21,160,SP,927700,55,55000,21826
6908,2015,8,12019000,21,161,GO,727600,16223,16222453,6337293
6909,2015,5,12019000,21,670,PR,917800,300,300000,120888
6910,2015,9,12019000,21,161,TO,327600,643,642867,266276
6911,2015,2,12019000,21,160,DF,917800,110,110311,42622
6912,2015,4,12019000,21,160,PR,917800,857088,857090085,330200626
6913,2015,11,12019000,21,776,BA,517600,62233,62232184,22959762
6914,2015,7,12019000,21,240,RO,210200,33320,33320000,13280062
6915,2015,3,12019000,21,190,MT,817800,52000,52000000,20904000
6916,2015,6,12019000,21,676,MT,925251,30404,30404330,13071126
6917,2015,9,12019000,21,161,MT,727600,14550,14550000,5648280
6918,2015,3,12019000,21,81,SP,917800,689,688820,276878
6919,2015,6,12019000,21,399,PI,520100,6549,6548704,2917251
6920,2015,5,12019000,21,820,MT,227600,4670,4670005,1751625
6921,2015,6,12019000,21,399,SP,817700,30,30,14
6922,2015,3,12019000,21,160,MG,727600,137661,137659754,53451390
6923,2015,3,12019000,21,160,MS,817800,87227,87224437,33854945
6924,2015,7,12019000,21,383,RO,227600,1632,1632000,622477
6925,2015,6,12019000,21,160,MT,327600,59848,59847493,22683058
6926,2015,6,12019000,21,628,MA,327600,36410,36410000,13889817
6927,2015,6,12019000,21,275,TO,327600,30455,30454473,11673585
6928,2015,8,12019000,21,160,PI,517600,739,738720,284341
6929,2015,4,12019000,21,275,PA,327600,1,1370,534
6930,2015,6,12019000,21,820,PA,217602,17163,17162048,6329092
6931,2015,2,12019000,21,245,MS,927700,11607,11607240,4564336
6932,2015,4,12019000,21,275,TO,327600,35183,35182545,13714860
6933,2015,4,12019000,21,23,ND,217602,18269,18268652,6957982
6934,2015,5,12019000,21,573,RS,1017700,21780,21780000,8505308
6935,2015,6,12019000,21,190,MG,727600,2478,2478453,956014
6936,2015,12,12019000,21,160,MG,517600,274,273830,107005
6937,2015,10,12019000,21,160,GO,727600,14863,14863584,5635430
6938,2015,8,12019000,21,160,DF,727600,6357,6356906,2573782
6939,2015,7,12019000,21,573,RO,227600,12842,12843124,4814759
6940,2015,4,12019000,21,858,PR,927700,3300,3300000,1279905
6941,2015,3,12019000,21,161,MS,817800,4600,4600000,1776888
6942,2015,10,12019000,21,161,PR,927700,19690,19689219,7623454
6943,2015,6,12019000,21,160,MT,917800,66367,66364539,24493769
6944,2015,6,12019000,21,160,MA,327600,205306,205307647,78420896
6945,2015,11,12019000,21,160,SP,1017700,2900,2900000,1137061
6946,2015,7,12019000,21,161,SP,927700,1383,1383040,532520
6947,2015,3,12019000,21,245,MT,327600,28744,28744000,11860242
6948,2015,6,12019000,21,160,RS,917800,221,221154,85035
6949,2015,11,12019000,21,776,SP,927700,157,157000,67190
6950,2015,6,12019000,21,240,GO,727600,7006,7006286,2707983
6951,2015,8,12019000,21,190,MS,817800,100,100000,38571
6952,2015,5,12019000,21,573,TO,517600,1500,1500000,541455
6953,2015,6,12019000,21,245,MA,327600,58334,58333235,21925544
6954,2015,8,12019000,21,160,SP,817800,159370,159370863,65045960
6955,2015,9,12019000,21,161,MS,927700,3,2932,1070
6956,2015,8,12019000,21,455,DF,817800,4076,4076050,1618014
6957,2015,6,12019000,21,81,SP,817800,1501,1501530,563243
6958,2015,2,12019000,21,573,PR,817600,3,2040,5406
6959,2015,3,12019000,21,160,SC,917800,21000,21000000,7969080
6960,2015,7,12019000,21,820,PA,217602,3676,3676000,1443749
6961,2015,3,12019000,21,160,SP,327600,11000,11000000,4185500
6962,2015,10,12019000,21,160,MS,917800,16906,16905406,6256891
6963,2015,9,12019000,21,160,PI,517600,7700,7700000,2968810
6964,2015,4,12019000,21,160,RS,1017700,1464935,1464935344,564678172
6965,2015,10,12019000,21,573,RR,227600,9716,9715765,4383462
6966,2015,4,12019000,21,240,MT,227600,14350,14350285,5432085
6967,2015,2,12019000,21,245,SC,927700,29528,29528170,11628028
6968,2015,7,12019000,21,245,TO,327600,17179,17178386,6463712
6969,2015,9,12019000,21,160,MG,817800,230,230000,90850
6970,2015,6,12019000,21,160,MT,1017700,9782,9782307,3627051
6971,2015,10,12019000,21,245,BA,517600,11932,11932120,4502943
6972,2015,9,12019000,21,161,SP,817800,4500,4500000,1761435
6973,2015,5,12019000,21,285,SP,817800,1080,1080000,337392
6974,2015,8,12019000,21,53,SP,327600,8300,8300000,3228368
6975,2015,4,12019000,21,776,SP,927700,5103,5100650,1954622
6976,2015,3,12019000,21,628,PA,210200,1780,1780000,695864
6977,2015,8,12019000,21,337,RR,260152,94,94200,37833
6978,2015,4,12019000,21,628,MT,210200,45355,45355830,17397588
6979,2015,3,12019000,21,160,BA,517600,50535,50533898,19767737
6980,2015,8,12019000,21,399,MG,817800,45,44950,25196
6981,2015,4,12019000,21,53,MA,327600,3111,3110504,1234707
6982,2015,6,12019000,21,160,SC,927700,78968,78967407,30204515
6983,2015,5,12019000,21,386,MT,817800,5607,5606728,2310074
6984,2015,7,12019000,21,573,PI,517600,6309,6308000,2374710
6985,2015,9,12019000,21,160,PA,327600,10636,10635738,4163089
6986,2015,5,12019000,21,372,GO,817800,2608,2608084,1012605
6987,2015,9,12019000,21,161,MT,327600,6900,6900000,2832105
6988,2015,8,12019000,21,160,MT,817800,192879,192876270,78167364
6989,2015,3,12019000,21,858,SC,927700,1007,1007000,414898
6990,2015,3,12019000,21,386,GO,817800,809,809000,337256
6991,2015,2,12019000,21,676,MT,925251,30361,30360940,14404141
6992,2015,8,12019000,21,161,RS,1017700,28525,28526475,10291872
6993,2015,5,12019000,21,160,MA,217602,1000,1000000,386560
6994,2015,11,12019000,21,160,PI,327600,1308,1308052,516920
6995,2015,3,12019000,21,190,MA,327600,13146,13146393,5396211
6996,2015,3,12019000,21,245,TO,327600,29241,29242522,12165035
6997,2015,6,12019000,21,827,PR,917800,6037,6036587,2265615
6998,2015,6,12019000,21,160,BA,517600,181707,181707783,69894143
6999,2015,6,12019000,21,573,MT,210200,28501,28500000,11282495
7000,2015,6,12019000,21,190,MT,727600,11732,11732068,4525411
7001,2015,6,12019000,21,23,TO,217602,950,950000,356071
7002,2015,6,12019000,21,820,PI,327600,10174,10174100,3864414
7003,2015,10,12019000,21,676,BA,520100,62336,62335813,26118083
7004,2015,6,12019000,21,776,GO,727600,8133,8132634,3177349
7005,2015,3,12019000,21,776,SP,927700,5786,5786440,2360175
7006,2015,4,12019000,21,160,GO,517600,3000,3000000,1152000
7007,2015,6,12019000,21,160,TO,517600,4011,4010580,1522262
7008,2015,3,12019000,21,240,PI,327600,1790,1790000,692100
7009,2015,7,12019000,21,607,MT,217602,47400,47400000,18068092
7010,2015,4,12019000,21,161,MG,817800,208,208357,86610
7011,2015,4,12019000,21,160,PR,817800,524,523678,216446
7012,2015,5,12019000,21,160,PR,927700,195496,195495808,74734558
7013,2015,7,12019000,21,240,PA,210200,31878,31878020,12824665
7014,2015,4,12019000,21,240,TO,327600,3540,3540000,1427048
7015,2015,7,12019000,21,776,DF,727600,1298,1297974,491322
7016,2015,5,12019000,21,23,TO,517600,6020,6020000,2348838
7017,2015,9,12019000,21,190,SP,817800,200,200000,78000
7018,2015,7,12019000,21,160,RS,917800,32,32020,12000
7019,2015,7,12019000,21,160,PA,217602,44000,44000000,16736300
7020,2015,12,12019000,21,160,MS,917800,101215,101214939,38644456
7021,2015,7,12019000,21,820,MT,217602,29324,29323948,11502754
7022,2015,3,12019000,21,160,PR,817800,12,11993,4813
7023,2015,5,12019000,21,160,DF,817800,10000,10000000,3647100
7024,2015,8,12019000,21,776,TO,727600,900,900000,364500
7025,2015,5,12019000,21,455,SP,817800,308,307640,128729
7026,2015,3,12019000,21,455,MT,817800,29,28500,11405
7027,2015,8,12019000,21,161,PR,817800,483,483120,182320
7028,2015,3,12019000,21,628,MG,817800,1500,1500000,598035
7029,2015,9,12019000,21,776,SP,927700,4824,4823510,1755913
7030,2015,8,12019000,21,455,MT,817800,833,833360,306385
7031,2015,9,12019000,21,573,MT,227600,8239,8239046,3483827
7032,2015,9,12019000,21,160,GO,917800,9535,9533884,3556735
7033,2015,4,12019000,21,240,RO,227600,39650,39650000,15006732
7034,2015,3,12019000,21,161,SP,817800,16180,16180000,6264110
7035,2015,3,12019000,21,160,MT,727600,238099,238099887,94098074
7036,2015,6,12019000,21,160,GO,727600,158812,158810743,59961113
7037,2015,6,12019000,21,573,RO,227600,71760,71761276,26983853
7038,2015,7,12019000,21,776,MT,327600,1375,1374718,526242
7039,2015,8,12019000,21,53,PA,327600,6500,6500000,2471625
7040,2015,6,12019000,21,160,BA,817800,276,275791,111919
7041,2015,4,12019000,21,576,MT,917800,290,289733,107950
7042,2015,4,12019000,21,53,PA,327600,5168,5168411,2110986
7043,2015,11,12019000,21,245,PR,1017700,1032,1032000,372819
7044,2015,4,12019000,21,160,PI,327600,19237,19236457,7778930
7045,2015,9,12019000,21,53,MT,727600,7897,7897021,3011194
7046,2015,7,12019000,21,573,MT,210200,26700,26700000,10753267
7047,2015,4,12019000,21,160,RS,917800,259,258658,101005
7048,2015,5,12019000,21,573,MT,227600,4256,4256145,1597161
7049,2015,5,12019000,21,160,GO,917800,25192,25192461,9614746
7050,2015,5,12019000,21,858,RS,1017700,65770,65770000,24568788
7051,2015,8,12019000,21,160,MG,817800,10681,10681745,4063182
7052,2015,4,12019000,21,160,TO,217602,4000,4000000,1564600
7053,2015,10,12019000,21,160,MT,727600,35196,35196219,13610090
7054,2015,4,12019000,21,573,MG,727600,5146,5146340,2047191
7055,2015,7,12019000,21,160,GO,727600,95472,95472741,37482621
7056,2015,8,12019000,21,160,MT,1017700,45962,45961622,17859820
7057,2015,7,12019000,21,275,MT,217602,14465,14465042,5364583
7058,2015,7,12019000,21,160,MT,327600,81649,81648713,31500690
7059,2015,5,12019000,21,240,MS,817800,18941,18941416,7870568
7060,2015,6,12019000,21,160,GO,817800,351472,351471233,132375561
7061,2015,6,12019000,21,399,TO,517600,2000,2000000,758190
7062,2015,7,12019000,21,776,MG,817800,7449,7448310,2791733
7063,2015,6,12019000,21,160,GO,927700,15579,15578670,5955890
7064,2015,5,12019000,21,245,MG,817800,1474,1474372,563977
7065,2015,8,12019000,21,271,GO,917800,121,121350,128460
7066,2015,8,12019000,21,53,MA,327600,23214,23214024,9684212
7067,2015,6,12019000,21,301,PR,917800,4200,4200000,1554288
7068,2015,5,12019000,21,827,PR,917800,1873,1873415,691290
7069,2015,6,12019000,21,245,PA,217602,25000,25000000,9443500
7070,2015,8,12019000,21,160,TO,817800,100,100000,37738
7071,2015,8,12019000,21,161,PA,217602,1796,1796000,682390
7072,2015,7,12019000,21,161,MG,817800,300,300000,112302
7073,2015,6,12019000,21,245,TO,327600,55458,55459598,20715864
7074,2015,6,12019000,21,190,GO,817800,25267,25266570,9490342
7075,2015,3,12019000,21,160,GO,917800,7925,7924001,3063818
7076,2015,11,12019000,21,399,BA,517600,14992,14992120,5948873
7077,2015,6,12019000,21,245,RO,227600,21200,21200000,7841196
7078,2015,6,12019000,21,160,RO,227600,9504,9503617,3649294
7079,2015,9,12019000,21,776,PR,917800,3632,3629510,1501484
7080,2015,7,12019000,21,160,BA,517600,266796,266793614,102683797
7081,2015,9,12019000,21,160,MT,217602,64599,64600442,25108447
7082,2015,9,12019000,21,776,MS,917800,1074,1073630,412322
7083,2015,6,12019000,21,776,MT,927700,889,889062,344067
7084,2015,6,12019000,21,275,MA,327600,8847,8847407,3403380
7085,2015,9,12019000,21,337,RR,260152,200,200000,74119
7086,2015,10,12019000,21,160,GO,817800,56483,56482792,22218037
7087,2015,12,12019000,21,676,MT,925251,31754,31754158,12860752
7088,2015,6,12019000,21,190,GO,727600,3729,3729094,1438423
7089,2015,12,12019000,21,160,SC,917800,2913,2912865,1084859
7090,2015,9,12019000,21,160,GO,817800,46,46120,18103
7091,2015,5,12019000,21,160,SC,927700,204034,204035637,77704720
7092,2015,10,12019000,21,858,RS,1017700,85109,85108239,32702232
7093,2015,9,12019000,21,538,MT,227600,32554,32554450,13685891
7094,2015,10,12019000,21,161,SP,927700,7694,7694533,2931440
7095,2015,5,12019000,21,160,GO,727600,89163,89163112,33961804
7096,2015,7,12019000,21,776,RS,1017700,892,892480,342248
7097,2015,10,12019000,21,160,BA,327600,10970,10970280,4188060
7098,2015,8,12019000,21,776,PR,917800,9936,9936440,3932830
7099,2015,8,12019000,21,607,MT,217602,65631,65631352,25440026
7100,2015,8,12019000,21,776,RS,1017700,5569,5568830,2156449
7101,2015,11,12019000,21,858,MS,1017700,3699,3700000,1343950
7102,2015,6,12019000,21,245,MT,210200,43959,43960000,16691427
7103,2015,8,12019000,21,160,RS,1017700,1154364,1154362422,447764501
7104,2015,8,12019000,21,160,MT,917800,78615,78613599,30276652
7105,2015,8,12019000,21,573,MT,327600,32655,32654605,11587449
7106,2015,8,12019000,21,160,MT,927700,50630,50628864,19535547
7107,2015,8,12019000,21,161,MT,217602,22284,22283576,8572224
7108,2015,9,12019000,21,160,GO,927700,140,139630,55657
7109,2015,11,12019000,21,160,GO,817800,14788,14788230,5639290
7110,2015,5,12019000,21,858,PR,917800,141,140680,58664
7111,2015,3,12019000,21,160,RS,1017700,299186,299185875,117540021
7112,2015,8,12019000,21,23,TO,217602,462,462280,183530
7113,2015,7,12019000,21,245,MA,217602,2600,2600000,958724
7114,2015,6,12019000,21,275,MT,327600,13247,13247358,5041024
7115,2015,8,12019000,21,190,MG,817800,200,200000,76044
7116,2015,6,12019000,21,670,PR,917800,2000,2000000,740780
7117,2015,12,12019000,21,160,MG,917800,434,433553,155806
7118,2015,6,12019000,21,776,MG,817800,15649,15649141,5844876
7119,2015,3,12019000,21,455,MS,917800,1030,1029620,405959
7120,2015,6,12019000,21,190,SP,817800,76174,76173875,29445831
7121,2015,9,12019000,21,576,SC,927700,12637,12637307,4750995
7122,2015,6,12019000,21,160,PI,517600,17783,17782955,6970847
7123,2015,7,12019000,21,399,MT,927700,338,338228,123455
7124,2015,4,12019000,21,190,SP,817800,2000,2000000,799580
7125,2015,4,12019000,21,160,MG,517600,4402,4402190,1690444
7126,2015,4,12019000,21,245,PA,327600,482,482097,183881
7127,2015,1,12019000,21,676,MG,727600,23300,23300250,10085047
7128,2015,5,12019000,21,53,PA,327600,227,227205,87640
7129,2015,4,12019000,21,573,TO,517600,4000,4000000,1542000
7130,2015,1,12019000,21,776,PR,917800,50460,50459580,20200988
7131,2015,8,12019000,21,160,MG,727600,96567,96566661,37775136
7132,2015,8,12019000,21,776,MG,727600,76340,76340274,29540866
7133,2015,2,12019000,21,161,MS,927700,500,500000,190085
7134,2015,7,12019000,21,573,MT,727600,74771,74769277,28808293
7135,2015,10,12019000,21,160,SP,917800,3598,3598449,1382574
7136,2015,4,12019000,21,676,MT,925251,27543,27542736,11962357
7137,2015,3,12019000,21,386,MT,817800,34640,34640000,14440722
7138,2015,7,12019000,21,161,SP,817800,18343,18343349,6875869
7139,2015,2,12019000,21,670,PR,917800,8374,8372770,3210454
7140,2015,5,12019000,21,160,MS,917800,186079,186078121,72845579
7141,2015,7,12019000,21,573,GO,727600,29075,29075363,11106422
7142,2015,8,12019000,21,271,PR,917800,38,37650,39856
7143,2015,5,12019000,21,820,MT,210200,28470,28470000,10804082
7144,2015,9,12019000,21,160,MA,327600,122002,122002510,46555674
7145,2015,8,12019000,21,240,SP,327600,8000,8000000,2999280
7146,2015,12,12019000,21,245,MA,217602,39,39137,14924
7147,2015,4,12019000,21,160,PA,327600,21644,21643980,8613166
7148,2015,9,12019000,21,399,TO,517600,132,132000,51318
7149,2015,9,12019000,21,53,DF,727600,2602,2602275,974994
7150,2015,6,12019000,21,245,RO,210200,28140,28140000,10839006
7151,2015,11,12019000,21,399,PR,917800,1120,1120000,690995
7152,2015,4,12019000,21,455,PR,927800,967,966350,396677
7153,2015,9,12019000,21,160,BA,517600,271127,271127938,103856149
7154,2015,4,12019000,21,275,PR,917800,8000,8000000,2982240
7155,2015,9,12019000,21,190,MG,817800,525,525296,204865
7156,2015,3,12019000,21,190,MG,817800,5000,5000000,2015000
7157,2015,9,12019000,21,161,MG,727600,3495,3495000,1361621
7158,2015,7,12019000,21,399,PR,927700,13663,13663383,5047050
7159,2015,10,12019000,21,776,SP,927700,7951,7950670,3036944
7160,2015,10,12019000,21,160,PI,327600,14081,14080883,5549269
7161,2015,9,12019000,21,160,MT,817800,72905,72905217,26488525
7162,2015,5,12019000,21,573,BA,517600,23999,23999780,9209009
7163,2015,4,12019000,21,53,MT,327600,16961,16960895,6544831
7164,2015,12,12019000,21,676,BA,520100,31440,31439897,13734519
7165,2015,7,12019000,21,160,MS,1017700,31,30910,11852
7166,2015,9,12019000,21,190,GO,917800,3730,3729550,1408129
7167,2015,2,12019000,21,160,GO,727600,600,600000,237000
7168,2015,7,12019000,21,776,BA,727600,570,570000,209447
7169,2015,12,12019000,21,245,AP,217602,2347,2346647,894847
7170,2015,7,12019000,21,372,RS,1017700,64843,64843232,24733718
7171,2015,8,12019000,21,538,MT,227600,67485,67484190,29591149
7172,2015,10,12019000,21,776,BA,327600,4293,4293360,1631090
7173,2015,7,12019000,21,245,MT,217602,82770,82770720,30955782
7174,2015,7,12019000,21,160,DF,727600,2569,2568918,1011471
7175,2015,7,12019000,21,23,SP,817800,91,91260,199685
7176,2015,4,12019000,21,160,SC,917800,143289,143289383,54831300
7177,2015,5,12019000,21,776,TO,327600,13700,13700000,5288430
7178,2015,5,12019000,21,573,MG,727600,2670,2669587,1025121
7179,2015,6,12019000,21,240,PR,917800,1500,1500000,577125
7180,2015,6,12019000,21,275,PI,327600,12620,12619796,4821844
7181,2015,10,12019000,21,756,SP,927700,159,159000,65042
7182,2015,7,12019000,21,160,PA,327600,70845,70845914,27835763
7183,2015,6,12019000,21,776,MT,327600,5625,5625282,2151075
7184,2015,10,12019000,21,160,PI,517600,20,20081,7711
7185,2015,9,12019000,21,576,PR,927700,15823,15822270,6183010
7186,2015,10,12019000,21,337,RR,260152,250,250000,89744
7187,2015,5,12019000,21,160,BA,727600,1585,1585218,598800
7188,2015,5,12019000,21,161,MG,817800,200,200000,75686
7189,2015,8,12019000,21,160,RS,927700,3658,3658126,1495484
7190,2015,3,12019000,21,776,MT,327600,7500,7500000,2766000
7191,2015,3,12019000,21,676,MT,925251,30827,30827430,13965987
7192,2015,12,12019000,21,160,MT,817800,21548,21548000,8179120
7193,2015,12,12019000,21,776,SP,917800,2135,2134867,821924
7194,2015,7,12019000,21,573,MT,227600,11910,11910321,4465060
7195,2015,3,12019000,21,245,MA,327600,12147,12146478,5039188
7196,2015,8,12019000,21,586,MG,145300,0,2,20
7197,2015,7,12019000,21,573,TO,327600,26605,26605960,9648268
7198,2015,7,12019000,21,160,TO,517600,11084,11084490,4267685
7199,2015,4,12019000,21,190,MS,917800,19580,19580206,7461275
7200,2015,4,12019000,21,160,GO,727600,102122,102122395,39409762
7201,2015,7,12019000,21,190,GO,817800,12361,12360879,4679312
7202,2015,10,12019000,21,190,PR,917800,42527,42528222,15434485
7203,2015,5,12019000,21,160,MA,327600,184829,184828735,72275075
7204,2015,6,12019000,21,240,DF,727600,3969,3969271,1531067
7205,2015,10,12019000,21,160,TO,517600,3210,3209860,1205446
7206,2015,5,12019000,21,160,RS,1017700,1217366,1217365809,470297058
7207,2015,5,12019000,21,607,MT,217602,99615,99615581,37645531
7208,2015,2,12019000,21,160,PR,917800,94934,94934047,37532021
7209,2015,7,12019000,21,386,MA,327600,16221,16220910,6103441
7210,2015,4,12019000,21,160,PI,517600,853,852950,343652
7211,2015,5,12019000,21,820,PA,210200,1200,1200000,455388
7212,2015,5,12019000,21,160,SP,817800,574527,574524004,222803809
7213,2015,4,12019000,21,573,PR,927800,60,60000,54000
7214,2015,10,12019000,21,573,MT,917800,4381,4380674,1629523
7215,2015,5,12019000,21,676,MT,925251,31999,31999000,13663893
7216,2015,10,12019000,21,573,GO,917800,581,581103,216159
7217,2015,7,12019000,21,190,SP,817800,3864,3864520,1400836
7218,2015,8,12019000,21,160,MT,327600,43068,43068065,16997932
7219,2015,4,12019000,21,160,PR,1017700,74341,74341216,29004229
7220,2015,10,12019000,21,538,MT,227600,31460,31460248,13268360
7221,2015,3,12019000,21,372,GO,917800,9246,9246980,3496376
7222,2015,8,12019000,21,573,PA,327600,4912,4912065,1642798
7223,2015,10,12019000,21,160,SP,1017700,15200,15199890,5825284
7224,2015,5,12019000,21,573,GO,817800,18748,18749345,7309130
7225,2015,5,12019000,21,160,MT,917800,89672,89673764,34012838
7226,2015,5,12019000,21,160,MT,927700,58891,58890406,22380266
7227,2015,6,12019000,21,628,PI,327600,10836,10836601,4030681
7228,2015,8,12019000,21,607,PA,217602,1250,1250000,495713
7229,2015,5,12019000,21,160,MT,327600,58688,58687189,22549580
7230,2015,5,12019000,21,240,MT,817800,9488,9487990,3943968
7231,2015,2,12019000,21,160,GO,917800,1192,1191363,460319
7232,2015,9,12019000,21,160,MS,1017700,12662,12662248,4732995
7233,2015,4,12019000,21,573,GO,727600,11532,11531911,4432600
7234,2015,11,12019000,21,161,MG,817800,84,84430,32194
7235,2015,6,12019000,21,337,RR,260152,144,144200,64273
7236,2015,3,12019000,21,160,DF,727600,7145,7145230,2852814
7237,2015,4,12019000,21,161,MS,917800,3000,3000000,1136690
7238,2015,7,12019000,21,573,TO,727600,2000,2000000,765600
7239,2015,9,12019000,21,160,DF,727600,1986,1985959,757730
7240,2015,7,12019000,21,161,MT,817800,85236,85236094,29389379
7241,2015,4,12019000,21,240,RO,210200,15900,15900000,6099508
7242,2015,4,12019000,21,455,PR,917800,3151,3150880,1242328
7243,2015,3,12019000,21,245,MA,217602,3,3472,1436
7244,2015,5,12019000,21,160,TO,327600,162009,162008361,63723523
7245,2015,5,12019000,21,240,MG,817800,20848,20847395,8665846
7246,2015,6,12019000,21,776,SP,927700,10454,10454980,3989899
7247,2015,2,12019000,21,160,PR,927700,84374,84374729,32859868
7248,2015,7,12019000,21,573,RO,210200,15080,15080000,6077391
7249,2015,2,12019000,21,160,GO,927700,8161,8160140,3119854
7250,2015,7,12019000,21,399,PR,917800,180,180400,121284
7251,2015,8,12019000,21,161,GO,817800,3879,3878555,1470494
7252,2015,5,12019000,21,161,SP,917800,1961,1960420,759109
7253,2015,5,12019000,21,190,SP,817800,9850,9850210,3699615
7254,2015,7,12019000,21,756,MS,917800,84,84365,33240
7255,2015,10,12019000,21,245,PA,217602,6549,6548481,2482756
7256,2015,5,12019000,21,160,PR,817800,3859,3858162,1452162
7257,2015,10,12019000,21,160,MS,817800,44,44780,16700
7258,2015,11,12019000,21,160,PR,917800,202947,202946466,76570430
7259,2015,11,12019000,21,160,MT,327600,46564,46562801,18176929
7260,2015,5,12019000,21,240,MS,917800,8788,8788000,3232772
7261,2015,7,12019000,21,160,MT,817800,819994,819988231,308804856
7262,2015,10,12019000,21,776,MT,327600,25500,25500000,9966238
7263,2015,5,12019000,21,160,BA,327600,1952,1951729,723272
7264,2015,4,12019000,21,160,RS,927700,3801,3802150,1483962
7265,2015,3,12019000,21,161,MT,817800,49360,49360000,19084641
7266,2015,3,12019000,21,245,RO,210200,8080,8080000,3192813
7267,2015,7,12019000,21,372,MT,1017700,8000,8000000,3055150
7268,2015,6,12019000,21,160,PR,927700,261259,261259248,98849453
7269,2015,3,12019000,21,160,TO,517600,13002,13002430,5128050
7270,2015,7,12019000,21,573,PA,327600,9524,9524095,3548174
7271,2015,6,12019000,21,160,BA,727600,839,838503,306875
7272,2015,9,12019000,21,455,RS,1017700,1014,1014000,376417
7273,2015,5,12019000,21,160,BA,817800,187,187000,77493
7274,2015,9,12019000,21,576,MS,927700,18438,18437492,7233597
7275,2015,8,12019000,21,676,MT,925251,30476,30476195,12689373
7276,2015,5,12019000,21,240,SP,817800,9440,9440444,3924204
7277,2015,2,12019000,21,670,GO,917800,1163,1163110,445983
7278,2015,5,12019000,21,820,RO,210200,437,437215,165919
7279,2015,9,12019000,21,776,TO,727600,100,100000,38500
7280,2015,3,12019000,21,776,MT,817800,59363,59363379,24135052
7281,2015,5,12019000,21,573,PI,517600,1800,1800220,692661
7282,2015,7,12019000,21,573,PI,327600,5594,5594564,2219784
7283,2015,9,12019000,21,455,SP,927700,490,490180,195699
7284,2015,3,12019000,21,160,MS,927700,129050,129051090,50786740
7285,2015,6,12019000,21,160,RS,927700,6315,6316370,2355717
7286,2015,3,12019000,21,776,DF,817800,650,649935,245506
7287,2015,4,12019000,21,275,PA,210200,20,20000,7672
7288,2015,6,12019000,21,275,PA,327600,831,830966,320529
7289,2015,9,12019000,21,160,RS,927700,61,61345,23194
7290,2015,4,12019000,21,776,MG,817800,1998,1998230,757030
7291,2015,10,12019000,21,190,MT,917800,5931,5931691,2156815
7292,2015,6,12019000,21,160,TO,817800,8950,8950000,3496348
7293,2015,7,12019000,21,240,MT,210200,55890,55890000,22237631
7294,2015,4,12019000,21,161,MS,817800,756,756485,314456
7295,2015,4,12019000,21,160,MS,917800,100532,100533843,39698134
7296,2015,4,12019000,21,275,RO,210200,21170,21170000,8121236
7297,2015,7,12019000,21,628,MA,327600,24651,24650945,9903936
7298,2015,4,12019000,21,573,MT,227600,24037,24038192,9256872
7299,2015,5,12019000,21,776,MT,327600,3375,3374718,1310241
7300,2015,7,12019000,21,573,PA,210200,12044,12043925,4853822
7301,2015,7,12019000,21,160,MG,1017700,10000,10000000,4000000
7302,2015,9,12019000,21,245,MA,217602,104,104067,38670
7303,2015,4,12019000,21,607,RO,227600,22278,22278014,8591668
7304,2015,5,12019000,21,240,PR,917800,6712,6712000,2521976
7305,2015,5,12019000,21,23,MA,327600,15495,15495889,6388526
7306,2015,4,12019000,21,190,MT,817800,725,725390,290004
7307,2015,7,12019000,21,589,PR,917800,86,85750,44848
7308,2015,7,12019000,21,455,SP,817800,487,486610,194766
7309,2015,4,12019000,21,240,MA,327600,10862,10862306,4193570
7310,2015,4,12019000,21,858,MT,917800,11000,11000000,4269650
7311,2015,12,12019000,21,337,RR,260152,110,110000,40979
7312,2015,7,12019000,21,160,RS,1017700,1495205,1495205726,570546945
7313,2015,4,12019000,21,160,MT,1017700,21210,21209463,8008673
7314,2015,12,12019000,21,160,MT,1017700,6196,6196102,2292868
7315,2015,11,12019000,21,160,SC,917800,18008,18008903,6738817
7316,2015,3,12019000,21,399,RO,227600,18000,18000000,7055250
7317,2015,4,12019000,21,240,MT,210200,40085,40084775,15376556
7318,2015,7,12019000,21,399,SC,927700,7376,7376040,2700463
7319,2015,2,12019000,21,53,MT,227600,58759,58760280,24906132
7320,2015,2,12019000,21,160,MS,917800,31337,31336559,12329546
7321,2015,11,12019000,21,858,RS,1017700,40990,40989729,15292276
7322,2015,6,12019000,21,160,MG,817800,256386,256384889,99639914
7323,2015,6,12019000,21,776,MS,817800,14723,14723420,5519789
7324,2015,8,12019000,21,161,DF,817800,1440,1440300,565764
7325,2015,7,12019000,21,455,MT,817800,26,26140,9533
7326,2015,6,12019000,21,161,SC,927700,20135,20134752,7717673
7327,2015,5,12019000,21,160,RS,927700,11603,11603336,4459883
7328,2015,3,12019000,21,190,GO,817800,3900,3900135,1563954
7329,2015,3,12019000,21,245,PA,217602,409,409201,169233
7330,2015,5,12019000,21,53,RO,210200,2430,2430000,929053
7331,2015,8,12019000,21,776,BA,727600,507,506665,193546
