mat_codigo,mfo_referencia,mat_descricao,mat_marca,Legenda,end_descricao,Est_Fisico,Est_Vendido,Est_Comprado,Disponivel
56040,13289,PORTA LEITE DE SAQUINHO - 15 X 8 X 16 CM,PLASUTIL,Em linha,R31-B01-A01-P01,535,41,300,494
9954,002696,SERVE PAO,PLASUTIL,Em linha,R30-B06-A01-P01,319,12,0,307
9331,002506,POTE CLIC BISCOITO,PLASUTIL,Em linha,R32-B06-A00-P02,333,12,0,321
56417,013902,FORMA P/ MOLDAR ALMONDEGA,PLASUTIL,Promocao,R29-B05-A01-P02,72,0,0,72
2399,000642,"TÁBUA MAXI-CORTE 511 X 408 X 6,7 MM",PLASUTIL,Em linha,R30-B01-A00-P01,57,1,0,56
56420,006539,PORTA ESPAGUETE DEC C/TP DOSADORA - 9X29CM,PLASUTIL,Em linha,R30-B10-A02-P02,401,14,0,387
10643,002888,GALHETEIRO PORTA BISNAGAS SAL E PALITO,PLASUTIL,Em linha,R33-B05-A02-P02,71,0,30,71
11410,002989,PORTA GUARDANAPO 185X115X68 MM,PLASUTIL,Em linha,R30-B04-A01-P03,699,42,0,657
10891,002850,"CESTINHA EMPILHAVEL 25,5 X 24,2 X 6 CM",PLASUTIL,Promocao,R30-B05-A00-P03,1275,39,0,1236
54820,2848,"CESTINHA EMPILHÁVEL 14,5 X 13,7 X 6 CM",PLASUTIL,Em linha,R32-B05-A00-P03,1046,72,360,974
9507,002610,PORTA CONDIMENTOS 07 PCS,PLASUTIL,Em linha,R30-B02-A01-P01,244,3,0,241
9968,004653,FARINHEIRA/ACUCAREIRO C/ BICO,PLASUTIL,Em linha,R31-B08-A01-P01,378,18,150,360
56939,12857,KIT PORTA DETERGENTE 600 ML C/ RODO - BRANCO,PLASUTIL,Lancamento,R32-B13-A00-P02,950,12,0,938
54826,9913,PORTA DETERGENTE COMPLETO BRANCO 600 ML,PLASUTIL,Em linha,R33-B14-A00-P01,372,35,120,337
5000,001275,PORTA DETERGENTE,PLASUTIL,Em linha,R30-B03-A01-P04,550,19,300,531
10476,002632,PORTA DETERGENTE COMPACTO,PLASUTIL,Em linha,R31-B05-A01-P02,890,60,240,830
56942,13827,RODINHO DE PIA 16 CM BRANCO,PLASUTIL,Lancamento,R31-B10-A00-P01,2382,78,0,2304
2369,001188,PENEIRA 07 CM,PLASUTIL,Em linha,R31-B08-A00-P02,914,36,480,878
2370,001189,PENEIRA 12 CM,PLASUTIL,Promocao,R31-B08-A00-P03,573,6,0,567
2371,001190,PENEIRA 16 CM,PLASUTIL,Em linha,R31-B08-A00-P04,395,6,0,389
2372,001191,PENEIRA 19 CM,PLASUTIL,Em linha,R31-B08-A00-P01,301,0,0,301
51104,009164,PENEIRA FUNIL 29 CM BRANCA,PLASUTIL,Em linha,R31-B07-A00-P01,255,0,0,255
34011,006670,CJ MANTIMENTO ROSCA BORBOLETA C/ 05 PCS ,PLASUTIL,Em linha,R29-B01-A00-P01,386,25,0,361
46751,003713,CJ MANTIMENTO ROSCA BORBOLETA C/ 03 PCS,PLASUTIL,Em linha,R32-B03-A00-P03,83,8,60,75
56039,13254,PORTA ESPAGUETE BORBOLETA C/TP DOSADORA - 9X29CM,PLASUTIL,Em linha,R30-B09-A02-P03,897,386,800,511
48681,003877,"POTE ROSCA 1,4 L BORBOLETA",PLASUTIL,Em linha,R31-B06-A00-P01,292,9,0,283
48684,003873,POTE ROSCA 900 ML BORBOLETA,PLASUTIL,Em linha,R31-B06-A00-P02,404,11,0,393
34035,003872,POTE ROSCA 300 ML BORBOLETA,PLASUTIL,Em linha,R31-B08-A01-P03,1095,12,900,1083
52456,006741,POTE RETANGULAR 1L C/ 2 DIV BORBOLETA,PLASUTIL,Em linha,R30-B02-A01-P04,618,53,0,565
48680,004354,POTE CLIC RETANGULAR 620 ML BORBOLETA,PLASUTIL,Em linha,R30-B09-A01-P01,215,33,0,182
34037,006698,SALEIRO BORBOLETA 01 LT,PLASUTIL,Promocao,R31-B07-A02-P01,1579,471,1200,1108
7693,002210,PORTA FILTRO PARA CAFE,PLASUTIL,Em linha,R30-B07-A00-P01,1361,30,0,1331
34013,006687,ESCORREDOR TALHERES BORBOLETA - 17 X 15 X 14 CM,PLASUTIL,Promocao,R31-B06-A02-P03,739,28,360,711
56419,013990,JARRA 870 ML C/ ESPREMEDOR PLUG BORBOLETA,PLASUTIL,Em linha,R30-B09-A00-P02,380,17,60,363
56418,013537,JARRA 560 ML C/ ESPREMEDOR PLUG BORBOLETA,PLASUTIL,Em linha,R30-B09-A00-P03,200,9,60,191
50067,012872,PENEIRA FUNIL 19 CM BORBOLETA,PLASUTIL,Em linha,R31-B07-A00-P02,406,32,80,374
50066,012873,PENEIRA FUNIL 29 CM BORBOLETA,PLASUTIL,Em linha,R31-B07-A00-P03,143,24,60,119
46980,007785,"SECADOR DE SALADAS 2,8 LTS",PLASUTIL,Em linha,R32-B07-A02-P01,244,13,0,231
46979,007782,SECADOR DE SALADAS 04 LTS,PLASUTIL,Em linha,R32-B07-A02-P02,111,9,0,102
46966,006178,RODINHO DE PIA 16 CM BORBOLETA,PLASUTIL,Em linha,R31-B09-A00-P02,1193,164,600,1029
56027,6693,"SERVE PAO BORBOLETA - 34 X 19,3 X 15 CM",PLASUTIL,Em linha,R31-B05-A01-P01,223,12,0,211
56026,6692,"BOLEIRA RED BORBOLETA C/ ALCA E ROSCA - 28,5X12CM",PLASUTIL,Em linha,R29-B03-A02-P01,279,1,0,278
56028,6703,QUEIJEIRA ROSCA BORBOLETA - 21 X 9 CM,PLASUTIL,Em linha,R29-B01-A02-P02,567,18,0,549
34017,004492,PORTA CONDIMENTOS BORBOLETA 07 PCS,PLASUTIL,Em linha,R30-B01-A02-P02,379,12,0,367
56037,9589,PORTA OVOS DUZIA BORBOLETA - 30 X 12 X 7 CM,PLASUTIL,Em linha,R30-B05-A01-P02,357,0,0,357
56029,6759,PORTA BISCOITO/TORRADA BORBOLETA - 21 X 10 X 12 CM,PLASUTIL,Em linha,R32-B06-A00-P01,278,2,0,276
56025,6177,CANECA 360 ML BORBOLETA,PLASUTIL,Em linha,R32-B09-A01-P04,315,6,80,309
50050,012896,GARRAFA C/ BOMBA 280 ML DETERGENTE BORBOLETA,PLASUTIL,Em linha,R33-B05-A01-P01,508,2,0,506
46781,006802,PORTA DETERGENTE C/ PRESS 540 ML,PLASUTIL,Promocao,R32-B09-A00-P01,422,2,0,420
50047,012780,PORTA DETERGENTE COMPLETO ROSA 600 ML,PLASUTIL,Em linha,R33-B13-A00-P01,846,342,800,504
56938,12983,KIT PORTA DETERGENTE 600 ML C/ RODO - ROSA PASTEL,PLASUTIL,Lancamento,R32-B13-A00-P01,1001,446,720,555
34015,006685,"LIXEIRA BASCULANTE BORBOLETA 11,8 LTS",PLASUTIL,Em linha,R29-B08-A02-P02,143,8,0,135
34016,006684,"LIXEIRA PIA BASCULANTE BORBOLETA 4,9 LTS",PLASUTIL,Em linha,R29-B07-A02-P02,329,15,0,314
48665,006686,ESCORREDOR DE LOUÇAS ROSA BORBOLETA - 45X35X10 CM,PLASUTIL,Em linha,R33-B08-A02-P02,81,1,0,80
45273,003446,PORTA SAB. LIQUIDO 360ML TRAMA ROSA,PLASUTIL,Em linha,R33-B09-A00-P01,726,15,200,711
45272,003430,PORTA ESCOVA 770ML TRAMA ROSA,PLASUTIL,Em linha,R33-B10-A00-P01,718,23,80,695
46975,007886,PORTA SAB. LIQUIDO 250 ML,PLASUTIL,Em linha,R31-B06-A02-P01,760,48,0,712
46982,007887,PORTA ESCOVA / CREME DENTAL,PLASUTIL,Em linha,R29-B06-A02-P01,838,24,0,814
46750,009868,CESTO P/ PRENDEDOR TRAMA ROSA - 21 X 17 X 8 CM,PLASUTIL,Promocao,R32-B10-A01-P01,233,1,0,232
11426,004170,PROTETOR LAVA ROUPAS FINAS,PLASUTIL,Em linha,R32-B08-A02-P02,244,0,0,244
45278,003510,CESTA RETANGULAR TRAMA ROSA - 17X13 CM - 990ML,PLASUTIL,Promocao,R29-B10-A01-P01,535,5,0,530
45279,001751,"CESTA RETANGULAR TRAMA ROSA - 26X16 CM - 2,1L",PLASUTIL,Em linha,R33-B05-A02-P03,635,4,0,631
45280,001571,"CESTA RETANGULAR TRAMA ROSA - 34X25 CM - 5,8L",PLASUTIL,Em linha,R31-B03-A02-P01,137,2,0,135
48653,000232,"CAIXA TRAMA C/ TAMPA 2,8L ROSA",PLASUTIL,Em linha,R33-B05-A02-P01,101,5,120,96
45290,000233,"CAIXA TRAMA C/ TAMPA 4,7L ROSA",PLASUTIL,Em linha,R31-B02-A02-P03,115,6,0,109
45289,000236,"CAIXA TRAMA C/ TAMPA 8,0L ROSA",PLASUTIL,Em linha,R31-B02-A02-P02,111,6,0,105
45288,000237,CAIXA TRAMA C/ TAMPA 14L ROSA,PLASUTIL,Em linha,R31-B02-A02-P01,112,6,0,106
45271,003059,"CESTA REDONDA TRAMA ROSA C/ ALÇAS 25,5L",PLASUTIL,Em linha,R32-B05-A00-P01,61,4,0,57
45276,001094,LIXEIRA C/ PEDAL TRAMA ROSA 7 LTS,PLASUTIL,Em linha,R33-B07-A02-P02,84,7,0,77
45275,001097,LIXEIRA C/ PEDAL TRAMA ROSA 12 LTS,PLASUTIL,Em linha,R29-B09-A02-P03,58,0,0,58
45274,003425,CESTO DE ROUPAS TRAMA 40L ROSA,PLASUTIL,Em linha,R31-B09-A02-P03,64,3,0,61
56411,013792,PORTA SAB. LIQUIDO 420 ML CLASSIC,PLASUTIL,Promocao,R29-B05-A02-P01,801,23,180,778
56410,013793,"PORTA ESCOVA 380 ML CLASSIC - 7,8 X 20,5 CM",PLASUTIL,Em linha,R29-B05-A02-P02,732,36,240,696
56409,013794,"PORTA COTONETE/ALGODAO CLASSIC - 7,5X11 CM",PLASUTIL,Em linha,R29-B06-A02-P02,334,11,0,323
56412,013795,"SABONETEIRA CLASSIC FOSCO - 10 X 7,6 X 2,2 CM",PLASUTIL,Em linha,R33-B05-A01-P02,428,8,0,420
56408,013796,"LIXEIRA CLASSIC 4,6 L",PLASUTIL,Em linha,R31-B10-A02-P01,112,5,0,107
56406,013812,PORTA SAB. LIQUIDO 420 ML CLASSIC FRISOS,PLASUTIL,Promocao,R29-B07-A01-P01,1379,458,900,921
56405,013813,"PORTA ESCOVA 380 ML CLASSIC FRISOS - 7,8 X 20,5 CM",PLASUTIL,Em linha,R29-B07-A01-P02,1018,453,1200,565
56404,013814,"PORTA COTONETE/ALGODAO CLASSIC FRISOS - 7,5X11 CM",PLASUTIL,Promocao,R29-B08-A01-P02,178,3,0,175
56407,013815,"SABONETEIRA CLASSIC FRISOS - 10 X 7,6 X 2,2 CM",PLASUTIL,Em linha,R33-B05-A01-P03,215,11,160,204
56403,013816,"LIXEIRA CLASSIC FRISOS 4,6 L",PLASUTIL,Em linha,R31-B10-A02-P02,80,5,0,75
54835,9476,GARRAFA C/ BOMBA 280 ML - ALCOOL GEL,PLASUTIL,Em linha,R29-B01-A01-P01,697,0,0,697
39506,009828,PORTA SAB. LIQUIDO 360ML,PLASUTIL,Em linha,R31-B05-A02-P01,400,15,0,385
39503,009835,PORTA ESCOVA 430ML,PLASUTIL,Em linha,R31-B05-A02-P02,401,11,0,390
54836,12979,GARRAFA C/ BOMBA 280 ML - ALCOOL GEL CASA DE BANHO,PLASUTIL,Em linha,R31-B07-A02-P03,582,0,240,582
39505,004458,PORTA SAB. LIQUIDO 360ML DEC CASA DE BANHO,PLASUTIL,Em linha,R31-B06-A02-P02,815,12,0,803
39504,004457,PORTA ESCOVA 430ML DEC CASA DE BANHO,PLASUTIL,Em linha,R29-B09-A01-P01,541,14,0,527
54847,12855,PULVERIZADOR 1L CLÁSSICO JARDIM HIDRATAR,PLASUTIL,Em linha,R30-B08-A02-P01,530,0,0,530
30357,006597,PULVERIZADOR DECORADO 580 ML,PLASUTIL,Em linha,R30-B07-A02-P02,1500,45,0,1455
50079,007996,PULVERIZADOR 300 ML DECORADO,PLASUTIL,Promocao,R32-B08-A02-P01,511,1,300,510
51108,012917,PULVERIZADOR CLÁSSICO 1L,PLASUTIL,Em linha,R30-B10-A02-P03,259,4,0,255
28631,004861,PULVERIZADOR 580 ML,PLASUTIL,Promocao,R29-B09-A00-P01,5364,282,1600,5082
48685,009793,PULVERIZADOR 300 ML,PLASUTIL,Em linha,R29-B10-A00-P01,5275,361,2400,4914
52455,007893,PORTA SABAO EM PO 1 KG ROSA,PLASUTIL,Em linha,R29-B02-A02-P03,159,4,60,155
26909,006288,PORTA SABAO EM PO DECORADO 1440 ML,PLASUTIL,Em linha,R29-B02-A02-P03,262,6,0,256
12914,004400,BALDE 8 LTS,PLASUTIL,Em linha,R30-B01-A00-P02,171,3,0,168
12915,004401,BALDE 12 LTS,PLASUTIL,Em linha,R30-B01-A00-P03,106,3,0,103
10475,002891,"CAIXA 9,3 LTS GRAN BOX BAIXA - 40,5X29X12,2 CMS ",PLASUTIL,Em linha,R32-B01-A01-P02,139,1,0,138
10471,002771,"CAIXA 13,7 LTS GRAN BOX BAIXA - 45,7X32,6X13,8 CMS",PLASUTIL,Em linha,R32-B03-A01-P01,159,2,0,157
10472,002772,"CAIXA 26,5 LTS GRAN BOX BAIXA - 55,5X40,3X18,1 CMS",PLASUTIL,Em linha,R32-B02-A01-P01,199,0,0,199
10474,002890,"CAIXA 19,8 LTS GRAN BOX ALTA - 40,5X29X24,5 CMS",PLASUTIL,Em linha,R32-B01-A01-P03,113,0,0,113
10468,002759,"CAIXA 29 LTS GRAN BOX ALTA - 45,7X32,6X28 CMS",PLASUTIL,Em linha,R32-B04-A01-P01,160,2,0,158
10469,002760,"CAIXA 56 LTS GRAN BOX ALTA - 55,5X40,3X36,5 CMS",PLASUTIL,Em linha,R32-B04-A01-P02,124,0,0,124
10473,002773,"CAIXA 38 LTS GRAN BOX BAIXA - 63,5X45,3X19,8 CMS",PLASUTIL,Em linha,R32-B02-A01-P02,86,0,0,86
10470,002761,"CAIXA 78 LTS GRAN BOX ALTA - 63,5X45,3X40,1 CMS",PLASUTIL,Em linha,R32-B03-A01-P02,108,0,30,108
56038,13206,CESTA DOBRAVEL ECO - 52 X 36 X 30 CM,PLASUTIL,Em linha,R30-B02-A00-P02,27,0,0,27
35553,008168,CJ CONECTS POTE QUADR C/ 3 PCS,PLASUTIL,Em linha,R29-B03-A00-P01,218,4,0,214
