codigo_ocorrencia 1,ocorrencia_classificacao,ocorrencia_uf,ocorrencia_dia,ocorrencia_hora,total_recomendacoes,ocorrencia_saida_pista,ocorrencia_tipo,aeronave_registro_categoria,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_ano_fabricacao,aeronave_fase_operacao,aeronave_assentos
77395,INCIDENTE,RJ,10/26/2017,11:50:00,0,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,AVIÃO,REGULAR,LEVE,2012,DESCIDA,1
77398,ACIDENTE,PA,10/24/2017,12:30:00,0,NÃO,INDETERMINADO,AVIÃO,AGRÍCOLA,DESTRUÍDA,1977,MANOBRA,2
77399,INCIDENTE,PR,10/24/2017,19:24:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,INSTRUÇÃO,NENHUM,1969,RETA FINAL,2
77401,INCIDENTE,PR,10/24/2017,16:50:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,LEVE,1975,CRUZEIRO,2
77402,INCIDENTE,MG,10/23/2017,11:30:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,INSTRUÇÃO,NENHUM,1977,TÁXI,2
77404,INCIDENTE GRAVE,RS,10/23/2017,20:00:00,0,NÃO,FALHA DO MOTOR EM VOO,ULTRALEVE,EXPERIMENTAL,NENHUM,2009,CRUZEIRO,6
77407,ACIDENTE,PA,10/22/2017,21:05:00,4,NÃO,OPERAÇÃO A BAIXA ALTITUDE,AVIÃO,PRIVADA,DESTRUÍDA,1984,MANOBRA,NULL
77410,ACIDENTE,SC,10/21/2017,19:45:00,0,NÃO,FALHA DO MOTOR EM VOO,***,EXPERIMENTAL,SUBSTANCIAL,NULL,CRUZEIRO,0
77413,ACIDENTE,MS,10/20/2017,18:45:00,0,SIM,PERDA DE CONTROLE NO SOLO,***,PRIVADA,DESTRUÍDA,0,DECOLAGEM,5
77414,INCIDENTE,PR,10/20/2017,7:00:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,1980,CRUZEIRO,6
77421,INCIDENTE,MG,10/18/2017,17:40:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,NENHUM,2009,CRUZEIRO,10
77424,ACIDENTE,AM,10/17/2017,15:40:00,0,NÃO,OUTROS,ANFÍBIO,PRIVADA,SUBSTANCIAL,2009,POUSO,2
77429,ACIDENTE,RR,10/16/2017,11:40:00,0,NÃO,FALHA DO MOTOR EM VOO,ULTRALEVE,EXPERIMENTAL,SUBSTANCIAL,2011,CRUZEIRO,9
77431,INCIDENTE GRAVE,PR,10/15/2017,17:30:00,2,SIM,ESTOURO DE PNEU,AVIÃO,PRIVADA,LEVE,1984,DECOLAGEM,7
77437,INCIDENTE,BA,10/12/2017,14:20:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,PRIVADA,NENHUM,1997,CRUZEIRO,384
77438,INCIDENTE,RJ,10/12/2017,11:40:00,1,NÃO,COLISÃO COM OBSTÁCULOS NO SOLO,AVIÃO,REGULAR,LEVE,2012,TÁXI,0
77439,ACIDENTE,SP,10/12/2017,19:00:00,0,NÃO,OPERAÇÃO A BAIXA ALTITUDE,***,PRIVADA,SUBSTANCIAL,0,DECOLAGEM,6
77441,ACIDENTE,SP,10/12/2017,15:40:00,1,SIM,EXCURSÃO DE PISTA,AVIÃO,PRIVADA,SUBSTANCIAL,1974,DECOLAGEM,8
77446,INCIDENTE,SP,10/11/2017,13:20:00,0,NÃO,FALHA DO MOTOR EM VOO,HELICÓPTERO,TÁXI AÉREO,NENHUM,2006,APROXIMAÇÃO FINAL,6
77447,ACIDENTE,PA,10/11/2017,16:00:00,0,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,PRIVADA,DESTRUÍDA,1980,DECOLAGEM,6
77449,INCIDENTE,PR,10/11/2017,16:37:00,0,NÃO,VAZAMENTO DE COMBUSTÍVEL,AVIÃO,PRIVADA,NENHUM,1981,SUBIDA,1
77450,ACIDENTE,MT,10/10/2017,11:30:00,0,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,PRIVADA,DESTRUÍDA,1976,SUBIDA,4
77452,ACIDENTE,SP,10/9/2017,15:25:00,0,NÃO,PANE SECA,AVIÃO,PRIVADA,SUBSTANCIAL,1960,ARREMETIDA NO AR,2
77454,ACIDENTE,SP,10/7/2017,11:25:00,1,NÃO,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,1991,TÁXI,4
77470,ACIDENTE,GO,10/1/2017,13:30:00,1,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,PRIVADA,SUBSTANCIAL,1990,CORRIDA APÓS POUSO,NULL
77474,ACIDENTE,GO,9/30/2017,16:15:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,AVIÃO,PRIVADA,SUBSTANCIAL,NULL,CORRIDA APÓS POUSO,6
77475,ACIDENTE,PA,9/30/2017,13:00:00,0,NÃO,INDETERMINADO,AVIÃO,PRIVADA,***,1974,OUTRA FASE,13
77483,INCIDENTE,SP,9/27/2017,21:00:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,NENHUM,1985,SUBIDA,2
77487,ACIDENTE,PR,9/26/2017,19:01:00,3,NÃO,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,1988,DECOLAGEM,11
77492,INCIDENTE,ES,9/24/2017,17:07:00,0,NÃO,F.O.D.,AVIÃO,NÃO REGULAR,LEVE,1981,POUSO,2
77494,INCIDENTE,SP,9/24/2017,12:40:00,0,NÃO,INCURSÃO EM PISTA,AVIÃO,INSTRUÇÃO,NENHUM,1982,APROXIMAÇÃO FINAL,7
77495,ACIDENTE,AC,9/23/2017,16:00:00,3,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,TÁXI AÉREO,SUBSTANCIAL,1977,CRUZEIRO,8
77498,INCIDENTE,SP,9/22/2017,20:10:00,0,NÃO,COLISÃO COM AERONAVE NO SOLO,HELICÓPTERO,PRIVADA,LEVE,2011,OPERAÇÃO DE SOLO,7
77500,ACIDENTE,MT,9/21/2017,10:20:00,0,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,PRIVADA,SUBSTANCIAL,NULL,CORRIDA APÓS POUSO,7
77501,INCIDENTE,SP,9/21/2017,22:00:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,TÁXI AÉREO,NENHUM,1979,POUSO,10
77502,INCIDENTE GRAVE,BA,9/21/2017,18:40:00,3,SIM,EXCURSÃO DE PISTA,AVIÃO,TÁXI AÉREO,LEVE,1993,CORRIDA APÓS POUSO,6
77503,INCIDENTE,MG,9/21/2017,21:20:00,0,NÃO,POUSO BRUSCO,AVIÃO,PRIVADA,LEVE,2011,POUSO,5
77504,INCIDENTE,MG,9/20/2017,17:40:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,HELICÓPTERO,POLICIAL,NENHUM,1981,CRUZEIRO,4
77505,ACIDENTE,RS,9/20/2017,14:15:00,1,SIM,EXCURSÃO DE PISTA,AVIÃO,PRIVADA,SUBSTANCIAL,1980,DECOLAGEM,4
77507,INCIDENTE,PR,9/20/2017,17:28:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,INSTRUÇÃO,LEVE,1979,CORRIDA APÓS POUSO,7
77510,INCIDENTE,MG,9/19/2017,17:09:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,NENHUM,0,CRUZEIRO,7
77513,INCIDENTE,PR,9/18/2017,4:00:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,1978,DECOLAGEM,187
77515,INCIDENTE,SP,9/17/2017,23:21:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,1998,DECOLAGEM,6
77521,INCIDENTE GRAVE,GO,9/15/2017,16:00:00,0,SIM,POUSO BRUSCO,AVIÃO,PRIVADA,LEVE,2013,POUSO,6
77522,ACIDENTE,RR,9/15/2017,15:00:00,0,NÃO,INDETERMINADO,AVIÃO,TÁXI AÉREO,***,1974,CRUZEIRO,4
77524,INCIDENTE,PR,9/15/2017,21:30:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,INSTRUÇÃO,NENHUM,1988,CRUZEIRO,6
77535,INCIDENTE,SP,9/11/2017,13:00:00,0,NÃO,PERDA DE COMPONENTE NO SOLO,AVIÃO,PRIVADA,LEVE,1969,POUSO,0
77536,INCIDENTE,SP,9/11/2017,13:05:00,0,NÃO,F.O.D.,AVIÃO,PRIVADA,LEVE,0,ESPECIALIZADA,6
77537,INCIDENTE,SC,9/11/2017,20:03:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,NENHUM,2013,SUBIDA,0
77542,ACIDENTE,PE,9/9/2017,13:56:00,0,NÃO,COM TREM DE POUSO,***,EXPERIMENTAL,SUBSTANCIAL,0,CORRIDA APÓS POUSO,4
77544,ACIDENTE,PA,9/8/2017,13:00:00,2,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,TÁXI AÉREO,SUBSTANCIAL,1979,CRUZEIRO,2
77550,INCIDENTE,PR,9/8/2017,19:05:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,INSTRUÇÃO,NENHUM,1975,CRUZEIRO,4
77552,INCIDENTE,PA,9/8/2017,14:30:00,0,NÃO,COLISÃO COM AVE,AVIÃO,PRIVADA,LEVE,2011,APROXIMAÇÃO FINAL,6
77553,INCIDENTE,MG,9/7/2017,15:46:00,0,NÃO,COM PARA-BRISAS / JANELA / PORTA,AVIÃO,PRIVADA,NENHUM,1981,DECOLAGEM,6
77554,ACIDENTE,PA,9/7/2017,19:40:00,1,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,PRIVADA,SUBSTANCIAL,1974,CRUZEIRO,112
77556,INCIDENTE,PR,9/7/2017,20:01:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,2008,DESCIDA,NULL
77562,ACIDENTE,MG,9/6/2017,9:50:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,NULL,ESPECIALIZADA,4
77565,INCIDENTE GRAVE,MT,9/6/2017,17:46:00,0,SIM,POUSO SEM TREM,AVIÃO,PRIVADA,LEVE,1979,POUSO,4
77568,INCIDENTE GRAVE,MG,9/5/2017,19:00:00,0,NÃO,PERDA DE COMPONENTE EM VOO,AVIÃO,PRIVADA,LEVE,1980,CRUZEIRO,4
77569,INCIDENTE,PR,9/5/2017,14:17:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,NENHUM,1982,CRUZEIRO,2
77571,INCIDENTE,GO,9/3/2017,11:20:00,0,NÃO,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,NENHUM,1993,CORRIDA APÓS POUSO,2
77572,ACIDENTE,SP,9/3/2017,20:00:00,0,NÃO,POUSO BRUSCO,ULTRALEVE,EXPERIMENTAL,SUBSTANCIAL,1992,POUSO,6
77573,INCIDENTE,GO,9/3/2017,16:00:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,PRIVADA,NENHUM,1998,CORRIDA APÓS POUSO,6
77575,INCIDENTE,MT,9/2/2017,9:50:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,PRIVADA,NENHUM,1983,DESCIDA,0
77576,ACIDENTE,MG,9/2/2017,18:30:00,0,NÃO,PERDA DE CONTROLE EM VOO,***,EXPERIMENTAL,DESTRUÍDA,0,VOO A BAIXA ALTURA,11
77580,INCIDENTE,BA,8/31/2017,13:10:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,TÁXI AÉREO,NENHUM,1978,CRUZEIRO,2
77581,INCIDENTE GRAVE,MG,8/31/2017,20:15:00,0,NÃO,PANE SECA,AVIÃO,INSTRUÇÃO,LEVE,1975,CIRCUITO DE TRÁFEGO,2
77586,INCIDENTE,SP,8/29/2017,13:30:00,0,SIM,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,ULTRALEVE,PRIVADA,NENHUM,2005,TÁXI,0
77587,INCIDENTE,RJ,8/29/2017,12:49:00,0,NÃO,COLISÃO COM AVE,***,REGULAR,LEVE,0,SUBIDA,3
77594,INCIDENTE,MG,8/27/2017,20:40:00,0,NÃO,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,LEVE,1992,CORRIDA APÓS POUSO,2
77595,INCIDENTE GRAVE,ES,8/27/2017,19:00:00,0,NÃO,FALHA DO MOTOR EM VOO,ULTRALEVE,EXPERIMENTAL,LEVE,2008,DECOLAGEM,6
77602,ACIDENTE,AM,8/22/2017,21:30:00,1,SIM,EXCURSÃO DE PISTA,AVIÃO,PRIVADA,SUBSTANCIAL,0,CORRIDA APÓS POUSO,0
77603,INCIDENTE,RJ,8/21/2017,4:09:00,0,NÃO,FALHA DO MOTOR EM VOO,***,REGULAR,NENHUM,0,SUBIDA,2
77607,INCIDENTE,BA,1/3/2018,11:36:00,0,NÃO,FALHA DO MOTOR EM VOO,ULTRALEVE,EXPERIMENTAL,NENHUM,2013,DECOLAGEM,1
77608,INCIDENTE GRAVE,RS,1/3/2018,13:51:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,AGRÍCOLA,NENHUM,1988,SUBIDA,8
77610,INCIDENTE GRAVE,RJ,1/4/2018,23:38:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,LEVE,1979,POUSO,0
77612,ACIDENTE,SC,1/6/2018,10:30:00,0,NÃO,PERDA DE CONTROLE EM VOO,TRIKE,PRIVADA,SUBSTANCIAL,0,CRUZEIRO,172
77614,INCIDENTE,SP,1/5/2018,3:17:00,0,NÃO,PERDA DE CONTROLE NO SOLO,AVIÃO,REGULAR,NENHUM,2011,DECOLAGEM,2
77616,INCIDENTE GRAVE,BA,1/4/2018,20:45:00,0,NÃO,FALHA DO MOTOR EM VOO,ULTRALEVE,PRIVADA,LEVE,2010,CRUZEIRO,4
77617,INCIDENTE,AL,1/4/2018,20:44:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,PRIVADA,LEVE,2007,CORRIDA APÓS POUSO,172
77622,INCIDENTE,RJ,1/5/2018,19:00:00,0,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,AVIÃO,REGULAR,LEVE,0,DESCIDA,6
77627,INCIDENTE,PR,1/5/2018,16:20:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,INSTRUÇÃO,LEVE,1978,TÁXI,1
77630,ACIDENTE,RS,1/10/2018,12:00:00,2,NÃO,OUTROS,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1975,DECOLAGEM,4
77631,INCIDENTE,MG,1/4/2018,16:08:00,0,NÃO,POUSO BRUSCO,AVIÃO,PRIVADA,LEVE,2003,POUSO,5
77632,INCIDENTE,SP,1/12/2018,6:00:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,REGULAR,NENHUM,1980,CRUZEIRO,0
77636,ACIDENTE,SP,1/14/2018,10:07:00,0,NÃO,FALHA DO MOTOR EM VOO,***,INSTRUÇÃO,SUBSTANCIAL,0,DECOLAGEM,4
77637,INCIDENTE,RS,1/11/2018,11:14:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,NENHUM,1974,CRUZEIRO,1
77638,ACIDENTE,RS,1/10/2018,12:00:00,4,NÃO,INDETERMINADO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1976,ESPECIALIZADA,1
77639,ACIDENTE,RS,1/10/2018,16:20:00,4,NÃO,INDETERMINADO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1973,POUSO,2
77640,ACIDENTE,CE,1/15/2018,12:43:00,0,NÃO,PERDA DE CONTROLE EM VOO,ULTRALEVE,EXPERIMENTAL,SUBSTANCIAL,1992,SUBIDA,75
77641,INCIDENTE,BA,1/15/2018,23:30:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,2013,CRUZEIRO,2
77642,ACIDENTE,ES,1/13/2018,17:30:00,0,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,HELICÓPTERO,INSTRUÇÃO,SUBSTANCIAL,2001,POUSO,NULL
77643,INCIDENTE,SP,1/17/2018,9:05:00,0,NÃO,FALHA DO MOTOR NO SOLO,***,REGULAR,LEVE,NULL,DECOLAGEM,1
77649,ACIDENTE,RS,1/19/2018,17:40:00,2,NÃO,OPERAÇÃO A BAIXA ALTITUDE,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1980,ESPECIALIZADA,2
77650,ACIDENTE,MG,1/18/2018,13:30:00,0,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,1962,POUSO,0
77653,ACIDENTE,ES,1/21/2018,15:40:00,0,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,EXPERIMENTAL,SUBSTANCIAL,2016,POUSO,7
77656,INCIDENTE,AL,1/18/2018,20:28:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,TÁXI AÉREO,LEVE,1983,POUSO,1
77657,ACIDENTE,BA,1/18/2018,11:15:00,0,NÃO,OPERAÇÃO A BAIXA ALTITUDE,AVIÃO,AGRÍCOLA,SUBSTANCIAL,2016,MANOBRA,1
77660,ACIDENTE,BA,2/18/2018,19:15:00,2,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,2006,DECOLAGEM,6
77661,INCIDENTE,ES,2/7/2018,7:37:00,0,NÃO,COLISÃO COM AVE,AVIÃO,NÃO REGULAR,LEVE,0,APROXIMAÇÃO FINAL,1
77663,ACIDENTE,GO,1/26/2018,12:20:00,1,SIM,INCURSÃO EM PISTA,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1980,DECOLAGEM,1
77666,ACIDENTE,RS,2/1/2018,18:10:00,0,NÃO,POUSO ANTES DA PISTA,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1973,POUSO,1
77667,ACIDENTE,MT,2/9/2018,14:00:00,1,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1992,MANOBRA,4
77670,ACIDENTE,PA,2/7/2018,15:30:00,2,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,PRIVADA,DESTRUÍDA,1955,DECOLAGEM,2
77672,ACIDENTE,BA,1/13/2018,10:50:00,0,SIM,EXCURSÃO DE PISTA,AVIÃO,AGRÍCOLA,SUBSTANCIAL,2012,CORRIDA APÓS POUSO,2
77673,INCIDENTE GRAVE,RS,2/28/2018,11:00:00,0,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,LEVE,1961,CORRIDA APÓS POUSO,1
77675,ACIDENTE,RS,2/8/2018,15:30:00,2,NÃO,COLISÃO COM OBSTÁCULOS NO SOLO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1974,MANOBRA,125
77676,INCIDENTE,AL,1/21/2018,16:40:00,0,NÃO,COLISÃO COM AVE,AVIÃO,REGULAR,NENHUM,2011,DECOLAGEM,3
77678,ACIDENTE,PE,1/23/2018,9:05:00,9,NÃO,FALHA ESTRUTURAL,HELICÓPTERO,ESPECIALIZADA,DESTRUÍDA,2003,CRUZEIRO,2
77679,ACIDENTE,RS,2/14/2018,17:15:00,0,NÃO,FALHA DO MOTOR EM VOO,ULTRALEVE,PRIVADA,SUBSTANCIAL,2013,SUBIDA,0
77680,ACIDENTE,SC,2/17/2018,18:30:00,0,NÃO,OPERAÇÃO A BAIXA ALTITUDE,***,PRIVADA,SUBSTANCIAL,0,SUBIDA,125
77682,INCIDENTE,AL,1/9/2018,23:39:00,0,NÃO,COLISÃO COM AVE,AVIÃO,REGULAR,NENHUM,2010,POUSO,1
77684,ACIDENTE,RS,1/26/2018,9:00:00,2,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1973,CORRIDA APÓS POUSO,1
77685,ACIDENTE,SP,2/12/2018,21:30:00,1,NÃO,PERDA DE CONTROLE NO SOLO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,2017,CORRIDA APÓS POUSO,6
77686,ACIDENTE,RS,1/19/2018,18:35:00,0,NÃO,POUSO ANTES DA PISTA,AVIÃO,PRIVADA,SUBSTANCIAL,1973,POUSO,1
77687,ACIDENTE,SP,2/7/2018,12:10:00,0,NÃO,OPERAÇÃO A BAIXA ALTITUDE,AVIÃO,PRIVADA,DESTRUÍDA,2004,ESPECIALIZADA,4
77688,INCIDENTE GRAVE,SP,2/3/2018,15:00:00,0,NÃO,COM TREM DE POUSO,AVIÃO,PRIVADA,LEVE,1982,CORRIDA APÓS POUSO,1
77689,INCIDENTE GRAVE,MT,1/25/2018,12:30:00,0,SIM,EXCURSÃO DE PISTA,AVIÃO,PRIVADA,LEVE,2009,CORRIDA APÓS POUSO,0
77690,ACIDENTE,AC,2/11/2018,13:30:00,0,NÃO,PERDA DE CONTROLE EM VOO,ULTRALEVE,PRIVADA,SUBSTANCIAL,0,DECOLAGEM,6
77691,ACIDENTE,MS,2/27/2018,12:40:00,0,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,PRIVADA,DESTRUÍDA,1972,OUTRA FASE,1
77693,ACIDENTE,MT,2/22/2018,14:00:00,1,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,2003,CRUZEIRO,8
77694,INCIDENTE GRAVE,SP,2/26/2018,22:30:00,0,SIM,POUSO LONGO,AVIÃO,PRIVADA,LEVE,2007,CORRIDA APÓS POUSO,0
77695,INCIDENTE GRAVE,DF,2/22/2018,11:00:00,2,NÃO,OUTROS,AVIÃO,NÃO REGULAR,NENHUM,0,SUBIDA,4
77696,ACIDENTE,PA,2/28/2018,19:30:00,0,SIM,COLISÃO COM FAUNA,AVIÃO,PRIVADA,SUBSTANCIAL,1977,DECOLAGEM,4
77697,ACIDENTE,PA,1/23/2018,21:00:00,0,SIM,EXCURSÃO DE PISTA,AVIÃO,PRIVADA,SUBSTANCIAL,1973,DECOLAGEM,4
77698,ACIDENTE,MS,2/15/2018,14:40:00,0,NÃO,OPERAÇÃO A BAIXA ALTITUDE,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,1982,OUTRA FASE,1
77699,ACIDENTE,RS,2/26/2018,19:30:00,0,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,2011,DECOLAGEM,7
77700,ACIDENTE,AM,2/22/2018,13:10:00,2,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,PRIVADA,SUBSTANCIAL,1990,APROXIMAÇÃO FINAL,6
77701,INCIDENTE,GO,1/23/2018,19:00:00,0,NÃO,COM TREM DE POUSO,AVIÃO,PRIVADA,LEVE,1978,CORRIDA APÓS POUSO,NULL
77702,INCIDENTE,SP,3/1/2018,21:12:00,0,NÃO,AERONAVE ATINGIDA POR OBJETO,***,REGULAR,LEVE,NULL,PUSHBACK,1
77703,INCIDENTE GRAVE,SP,2/14/2018,15:45:00,0,NÃO,OPERAÇÃO A BAIXA ALTITUDE,AVIÃO,AGRÍCOLA,LEVE,2012,OUTRA FASE,6
77704,INCIDENTE,SP,2/1/2018,13:50:00,0,NÃO,F.O.D.,HELICÓPTERO,PRIVADA,LEVE,2013,OUTRA FASE,4
77705,INCIDENTE,SP,2/8/2018,18:00:00,0,NÃO,POUSO SEM TREM,ANFÍBIO,PRIVADA,LEVE,2003,POUSO,7
77707,INCIDENTE,SP,2/9/2018,19:07:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,HELICÓPTERO,PRIVADA,NENHUM,2010,CRUZEIRO,1
77710,ACIDENTE,RS,3/4/2018,14:43:00,0,NÃO,PERDA DE CONTROLE EM VOO,PLANADOR,EXPERIMENTAL,DESTRUÍDA,2013,MANOBRA,10
77716,INCIDENTE,AM,2/24/2018,21:05:00,0,NÃO,COM TREM DE POUSO,AVIÃO,TÁXI AÉREO,LEVE,1977,CORRIDA APÓS POUSO,NULL
77717,ACIDENTE,SP,2/25/2018,14:30:00,1,SIM,POUSO LONGO,***,PRIVADA,SUBSTANCIAL,NULL,CORRIDA APÓS POUSO,6
77718,ACIDENTE,GO,2/22/2018,14:00:00,0,NÃO,COM COMANDOS DE VOO,HELICÓPTERO,TÁXI AÉREO,SUBSTANCIAL,1994,CRUZEIRO,8
77719,INCIDENTE,SP,2/17/2018,19:46:00,0,NÃO,COLISÃO COM AVE,HELICÓPTERO,PRIVADA,LEVE,2007,SAÍDA IFR,2
77724,ACIDENTE,SC,2/19/2018,10:10:00,2,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,0,CORRIDA APÓS POUSO,4
77726,ACIDENTE,RJ,1/28/2018,11:30:00,4,NÃO,COM ROTOR,HELICÓPTERO,TÁXI AÉREO,SUBSTANCIAL,2006,DECOLAGEM,6
77728,INCIDENTE GRAVE,MT,3/6/2018,13:00:00,0,NÃO,RELACIONADO COM SECURITY,AVIÃO,PRIVADA,LEVE,1976,CRUZEIRO,NULL
77729,INCIDENTE GRAVE,MG,3/4/2018,20:40:00,0,NÃO,CONTATO ANORMAL COM A PISTA,AVIÃO,PRIVADA,LEVE,NULL,POUSO,6
77730,INCIDENTE,MT,3/8/2018,14:30:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,NENHUM,1978,CRUZEIRO,NULL
77731,ACIDENTE,RS,3/6/2018,21:30:00,1,NÃO,COLISÃO COM OBSTÁCULOS NO SOLO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,NULL,MANOBRA,5
77732,ACIDENTE,SC,3/8/2018,18:55:00,0,NÃO,INDETERMINADO,HELICÓPTERO,TÁXI AÉREO,DESTRUÍDA,2010,CRUZEIRO,1
77733,ACIDENTE,BA,3/7/2018,17:10:00,3,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,2010,CRUZEIRO,2
77734,INCIDENTE GRAVE,PB,3/7/2018,18:00:00,0,SIM,PERDA DE CONTROLE NO SOLO,ULTRALEVE,PRIVADA,LEVE,2007,DECOLAGEM,125
77736,INCIDENTE,SP,3/7/2018,16:50:00,0,NÃO,COLISÃO COM FAUNA,AVIÃO,REGULAR,NENHUM,2010,SUBIDA,4
77740,INCIDENTE,SP,3/11/2018,17:30:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,ESPECIALIZADA,NENHUM,1979,CRUZEIRO,1
77741,ACIDENTE,PR,3/11/2018,12:25:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,2011,DECOLAGEM,1
