Restaurante;Cidade;Estado;N’vel;Produto;Codigo;Valor Atual; Ano; Tipo;dummie
Wavis;Sao Paulo;Sao Paulo;B;LIGHT;2006;37.80;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;FESTA;2007;39.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;MINEIRA;2008;39.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;ORQUIDEA;2009;39.90;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COFFEE B;2077;19.60;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COMBO;2094;15.40;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COFFEE BREAK I;2222;17.15;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COFFEE BREAK II;2223;18.90;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COFFEE BREAK IV;2224;17.36;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COFFEE BREAK III;2225;16.10;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COFFEE BREAK V;2226;21.00;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COFFEE;20118;18.20;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;LANCHE TIME II;22241;33.60;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;WELCOME COFFEE II;22256;26.60;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COFFE BREAK VI;22288;25.20;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;JUNINA;22299;39.90;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;MARGARIDA 02;22316;66.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;TULIPA 02;22317;21.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;LANCHE TIME VOLEI;22352;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;LANCHE TIME FUTEBOL;22353;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COFFE BREAK VII;22402;17.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COFFE BREAK VIII;22407;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COFFE BREAK IX;22424;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;LANCHE TIME III;22530;28.00;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;LANCHE TIME IV;22535;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;LANCHE TIME V;22590;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;VIOLETA;22607;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;LANCHE TIME VI;22612;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;LANCHE TIME VII;22614;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;LANCHE TIME VIII;22615;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;LANCHE TIME IX;22618;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;LANCHE TIME PALLA;22644;18.90;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;COFFEE BREAK LANCHE BOX 1;22681;11.20;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;COFFEE BREAK LANCHE BOX 2;22682;15.40;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;COFFEE BREAK LANCHE BOX 3;22683;19.60;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;CONHAQUE IMPORTADO;650;23.10;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;CONHAQUE NACIONAL;649;18.20;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;COPO GELO DESCARTAVEL;653;2.10;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;COQUETEL;2055;66.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COQUETEL OPCAO 01;2056;31.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PACOTE BEBIDA;2057;73.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COQUETEL OPCAO 03;2058;45.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COQUETEL OPCAO 04;2059;9.80;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COQUETEL ALCOOLICOS;2063;63.70;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PACOTE BEBIDA II;2100;10.92;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COQUETEL PETISCOS;22244;15.75;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COQUETEL OPCAO 02;22289;42.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PACOTE DE BEBIDAS 01;22329;11.20;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PACOTE DE BEBIDAS 02;22330;15.40;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PACOTE DE BEBIDAS 03;22331;11.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PACOTE DE BEBIDAS 04;22332;14.70;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PACOTE DE BEBIDAS 05;22333;19.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PACOTE DE BEBIDAS 06;22334;22.40;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PACOTE DE BEBIDAS 07;22335;21.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PACOTE DE BEBIDAS 08;22336;24.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PACOTE DE BEBIDAS 09;22338;18.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COQUETEL OPCAO 05;22339;52.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COQUETEL OPCAO 06;22340;63.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COQUETEL OPCAO 07;22341;87.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COQUETEL OPCAO 08;22342;80.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COQUETEL 10;22355;56.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;CREME ASPARGO;203;30.10;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;CREME PALMITO;204;30.10;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;CREME PAPAYA;554;14.70;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;DELIVERY;22666;0.70;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;SALADA CAESAR;22667;26.60;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;SALADA DE GRAOS;22668;31.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;HAMBURGUES DE PICANHA;22669;25.20;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;BEIRUT DE FILE MIGNON;22670;33.60;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;BEIRUT DE FRANGO;22671;32.20;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;RAVIOLLI DE MU‚ARELA;22672;34.30;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;POLPETONE COM TALHARIM;22673;31.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;RISOTO DE CARNE SECA;22674;39.90;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;RISOTO DE FUNGHI;22675;41.30;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;STROGONOFF DE MIGNON COM BATATAS;22676;41.30;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;FILE A PARMEGIANA;22677;44.80;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;BOLO DE CHOCOLATE RECHEADO;22678;15.40;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;PUDIM DE LEITE;22679;11.20;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;CHEESE CAKE;22680;12.60;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;AGUA COM GAS DELIVERY;22688;3.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;AGUA SEM GAS DELIVERY;22689;3.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;SODA ZERO LATA DELIVERY;22690;4.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;SODA LATA DELIVERY;22691;4.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;GUARANA ZERO LATA DELIVERY;22692;4.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;GUARANA LATA DELIVERY;22693;4.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COCA ZERO LATA DELIVERY;22694;4.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COCA LATA DELIVERY;22695;4.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;SUCO LARANJA SOUL 300ML DELIVERY;22696;6.30;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;DIA DA NOIVA;22347;59.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;DO CHEF;157;26.60;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;ESCALOPE FILET MOLHO MADEIRA;404;41.29;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;ESPUMANTES;1501;104.30;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PROSECCO SACCHETTO BRUT;1502;109.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;BAGA ROSADO LUIS PATO BRUT;1503;117.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;MEIA VALLONTANO ESPUM BRUT;1504;46.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;VEUVE CLICQUOT;1550;420.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;VEUVE DU VERNAY BRUT GF;1553;66.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;VEUVE DU VERNAY ROSE TC;1555;35.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;FELIPA PATO 3B ROSE BRUT GF;1556;73.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;X DECIMA PROSECCO GF;1557;44.80;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;CHANDON;20124;119.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;BLANC DE BLANCA D ORMONT BRUT;22442;84.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;FEIJOADA;1040;52.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FEIJOADA II;1041;31.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FESTA DAS SECRETARIAS;22345;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;FESTA JUNINA;22344;45.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;FESTIVAL SOPA 1;219;31.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;FILE SALMAO CREME MOSTARDA;506;47.60;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FILET APERITIVO;3;33.60;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FILET BADEJO BELLE MEUNIERE;501;41.29;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FILET FRANGO EMPANADO PRESUNTO QUEIJO;454;29.39;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FILET FRANGO GRELHADO;451;30.79;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FILET MIGNON GRELHADO;401;37.09;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FILET MIGNON PARMEGIANA;402;41.29;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FILET SALMAO MOLHO MARACUJA;502;38.49;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FILET SALMAO MOLHO PESTO;503;44.79;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FRANGO BRADESCO;1011;42.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FRANGO COM ESPAGUETTE;22279;28.70;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FRANGO GRELHADO SUGESTAO;1038;56.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FRANGO MC DONALDS;1025;38.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;FRUTAS ESTACAO;551;13.30;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;LANCHE COM BEBIDA;1031;38.50;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;LICOR IMPORTADO;647;24.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;LICOR NACIONAL;646;16.80;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;MARTINI;648;16.80;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;MASSA BRADESCO;1013;42.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;MEDALHAO FILET MIGNON MOLHO POIVRE;405;42.69;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;MEDALHAO FRANGO MOLHO LARANJA;452;27.29;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;MEDALHAO FRANGO SUGESTAO;1034;56.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;MIGNON BRADESCO;1009;42.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;MIGNON MC DONALDS;1024;38.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;MIGNON SUGESTAO;1032;41.30;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;MINI TABUA FRIOS;2;32.20;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;MINI TABUA QUEIJO;1;31.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;MISTO QUENTE;57;17.49;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;MOUSSE CHOCOLATE;552;12.60;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;MOUSSE MARACUJA;553;11.20;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;OMELETE;254;24.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;OMELETE MISTO;251;23.09;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;OMELETE PIZZAIOLO;252;25.19;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PACOTE CERVEJA;22531;45.50;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;PACOTE DE BEBIDAS;22354;14.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;PACOTE DIA DOS NAMORADOS OPCAO 01;22349;98.00;2018;Refeicao/Sobremessa e Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;PENNE;303;7.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PENNE SUGESTAO;1035;56.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PERU LIGHT;56;23.09;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PETIT GATEAU;557;16.80;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PICANHA AO ALHO;407;41.29;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PICANHA BOVINA GRELHADA;406;38.49;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PIZZA CALABRESA;290;27.93;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PIZZA FRANGO CATUPIRY;294;27.93;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PIZZA MARGUERITA;292;27.93;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PIZZA PORTUGUESA;293;27.93;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PIZZA QUATRO QUEIJOS;22646;27.93;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PIZZA VEGETARIANA;295;27.93;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PORCAO PASTEL;5;21.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;POSTA BACALHAU PURE MANDIOQUINHA;505;50.40;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;PUDIM LEITE;555;12.60;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;RAVIOLI MUSSARELA BUFALA;304;7.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;RAVIOLLI SUGESTAO;1039;56.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;REFEICAO;22259;31.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;REFEI‚AO PLANTAO;22642;34.30;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;REFRI LATA;601;5.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COCA LATA;602;5.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;COCA ZERO LATA;603;5.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;SODA LATA;604;5.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;SODA ZERO LATA;605;5.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;TONICA LATA;606;5.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;TONICA ZERO LATA;607;5.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;GUARANA LATA;608;5.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;GUARANA ZERO LATA;609;5.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;H2O;655;4.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;AQUARIUS;22226;4.55;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;CITRUS;22227;4.55;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;REFRIGERANTE;1070;4.90;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;A;RISOTO BRADESCO;1012;42.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;RISOTO FUNGHI;351;38.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;RISOTO PRIMAVERA;352;36.40;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;RISOTO TOMATE SECO MOZARELA BUFALA;2074;33.60;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;SALADA BONJARDIM;155;25.20;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;SALADA CAESAR;154;25.90;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;SALADA CAPRESE;153;25.20;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;SALADA VERDE;152;24.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;SALMAO SUGESTAO;1037;56.00;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;SANDUICHE MC DONALDS;1026;38.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;SANDUICHE METRO;2052;74.20;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;SANDUICHE METRO 01;2053;66.15;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;SANDUICHE METRO 02;2054;66.85;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;A;SERVICO APOIO;2010;21.00;2018;Servico;1
Wavis;Sao Paulo;Sao Paulo;B;CAFE GARRAFA TERMICA 1,8L;2011;18.20;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;CHA GARRAFA TERMICA 1,8L;2012;18.20;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;LEITE GARRAFA TERMICA 1,8L;2013;18.20;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;CHOCOLATE QUENTE TERMICA 1,8L;2014;18.20;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;CHOCOLATE FRIO JARRA 1L;2015;17.50;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;CHOCOLATE EM PO TACA;2016;15.75;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;JARRA SUCO 1L;2017;25.20;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;TERMICA DE AGUA;2018;17.50;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;AGUA MINERAL GARRAFA;2018;3.85;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;AGUA COPO;2018;2.80;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;REFRIGERANTE;2021;5.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;CERVEJA EVENTO;2022;7.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PETIT FOUR DOCE PQ 80UND;2023;119.00;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;PETIT FOUR SALGADO PQ 80UN;2024;72.80;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;MINI CROISSANT RECHEADO PQ 35UN;2025;119.00;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;BOLO COBERTURA;2026;102.20;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;MINI SANDUICHE 35UN;2027;49.00;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;FRUTAS ESTACAO BD PQ;2028;71.40;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;CANAPES DE PASTA 55UN;2029;81.90;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;CANAPES DE CARPACCIO 60UN;2030;121.10;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;FRIOS BDJ PEQUENA;2031;144.20;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;PAO QUEIJO BDJ GD 160UN;2032;89.60;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;PAO QUEIJO BDJ MED 80UN;2033;49.00;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;PAO QUEIJO BDJ PQ 40;2034;35.00;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;PAO DOCE 35UN;2035;133.00;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;MINI CAROLINA 40 UN;2036;133.00;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;MINI SONHO/LUA DE MEL;2037;147.70;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;MINI MUFFIN 30UN;2038;147.70;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;COOKIES 40 UN;2039;145.60;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;TORTELETE 30UN;2040;153.30;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;SALGADINHOS 100UN;2041;151.20;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;TORTA DOCE;2042;149.80;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;BISCOITOS DOCE E SALGADOS;2043;17.50;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;BOLO SIMPLES;2044;78.40;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;MADALENA;2060;19.60;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;ESPUMANTE NACIONAL;2061;9.80;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;BLACK LABEL GARRAFA;2062;247.80;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PAO DE QUEIJO 150 UN;2064;141.40;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;PAO DE QUEIJO 90 UND;2065;98.00;2018;Cafe da manha ou Coffee Break;1
Wavis;Sao Paulo;Sao Paulo;B;GALAO AGUA 20L;2070;28.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;SUCO;2079;6.30;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;APOIO;2080;140.00;2018;Bebida;1
Wavis;Sao Paulo;Sao Paulo;B;PETISCOS I;2233;15.75;2018;Refeicao/Sobremessa;0
Wavis;Sao Paulo;Sao Paulo;B;PETISCOS II;2234;7.88;2018;Refeicao/Sobremessa;0
