FID,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,Descrição,legenda,classe
vw_pib_percapita.fid--5b279956_17f92acdf1f_2644,735,ACRE,Rio Branco,2010,3837371,305954,1254230957031,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_256e,5031,TOCANTINS,Figueirópolis,2010,65767046875,4883,134685703125,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_24fd,1554,CEARÁ,Caririaçu,2010,87100125,27380,318115991211,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_24e5,42,RIO GRANDE DO SUL,Santa Maria do Herval,2010,1031143828125,6476,1592254003906,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_2448,3303,MINAS GERAIS,Curral de Dentro,2010,3244268164062,7376,439841015625,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_2435,4581,SÃO PAULO,Jaboticabal,2010,1418964875,73084,1941552929688,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_23fb,469,RIO GRANDE DO SUL,Guabiju,2010,3807453515625,1702,2237047070312,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acdf1f_23de,188,BAHIA,Santa Cruz da Vitória,2010,23149640625,6443,359298999023,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_2394,5072,TOCANTINS,Marianópolis do Tocantins,2010,41466171875,4743,874259960938,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_2386,2613,MINAS GERAIS,Ouro Fino,2010,3425063125,32639,1049376953125,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_2376,880,GOIÁS,Israelândia,2010,229172890625,2876,796845996094,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_2371,1516,CEARÁ,Madalena,2010,6502015625,17773,365837011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_236a,4842,SÃO PAULO,São João da Boa Vista,2010,1608504875,83909,1916963085938,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_2366,233,BAHIA,Riachão do Jacuípe,2010,1257051484375,33666,373388989258,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_2364,1890,CEARÁ,Porteiras,2010,5305128515625,15058,352312988281,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_2358,3120,MINAS GERAIS,Carbonita,2010,6289598828125,10783,583287988281,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_2304,4012,MATO GROSSO,Itaúba,2010,9590921875,4585,209180390625,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_22fb,4071,PARANÁ,Ibiporã,2010,1081024,47514,2275169921875,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acdf1f_22e1,4541,SÃO PAULO,Irapuru,2010,62625421875,7874,795343994141,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_22d3,4819,SÃO PAULO,Santa Rita d'Oeste,2010,3931976953125,2501,1572162011719,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_2185,3435,MINAS GERAIS,Florestal,2010,4538226953125,6199,732089990234,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_2164,3622,MINAS GERAIS,Jequeri,2010,777013671875,13225,587533984375,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_2157,4934,SANTA CATARINA,São Ludgero,2010,263178375,10951,24032359375,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acdf1f_20f9,3385,MINAS GERAIS,Espírito Santo do Dourado,2010,3776573046875,4471,84468203125,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_20ef,243,BAHIA,Vera Cruz,2010,207724953125,37539,553358007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_20ea,613,RIO GRANDE DO SUL,Araricá,2010,597061640625,5181,1152405957031,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_2084,3772,SÃO PAULO,Guaíra,2010,850159125,38676,219815703125,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_206b,704,ALAGOAS,Girau do Ponciano,2010,1116108828125,36904,302436010742,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1ec9,5527,AMAZONAS,Juruá,2010,4009002734375,9275,432237011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1eb7,4679,SÃO PAULO,Nipoã,2010,4810153515625,4103,11724,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1e2b,835,DISTRITO FEDERAL,Brasília,2010,131487264,2606885,504384609375,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acdf1f_1e20,5425,PIAUÍ,Campinas do Piauí,2010,2218311523438,5818,381284008789,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1dcb,5249,SANTA CATARINA,Calmon,2010,411131015625,4265,963965039062,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1daa,3488,PERNAMBUCO,Rio Formoso,2010,14661440625,21815,672081005859,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1da3,1715,RIO GRANDE DO NORTE,Lajes Pintadas,2010,1907309375,4309,442633984375,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1d9a,1435,RIO GRANDE DO SUL,Estância Velha,2010,633553375,43906,1442976953125,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1d73,5475,SANTA CATARINA,Pouso Redondo,2010,237024484375,14510,16335,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1d6f,5263,PIAUÍ,São Miguel do Fidalgo,2010,1147298339844,3182,360559008789,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1d39,4628,SÃO PAULO,Lins,2010,1917087,73183,2619580078125,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acdf1f_1a2a,3128,MINAS GERAIS,Carmo do Paranaíba,2010,35012865625,32059,1092137988281,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1a1b,2819,MINAS GERAIS,Reduto,2010,4280529296875,6663,642433007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_19cf,1620,MARANHÃO,Feira Nova do Maranhão,2010,3230070117188,7899,408920996094,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_19cc,3899,PARANÁ,Araucária,2010,11962877,117964,1014112578125,Produto Interno Bruto per capita,52702.10 - 133669.00,4
vw_pib_percapita.fid--5b279956_17f92acdf1f_19cb,10,RIO GRANDE DO SUL,Vicente Dutra,2010,5720662890625,5587,1023924023438,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_19ca,3291,MINAS GERAIS,Córrego Fundo,2010,7634915625,5939,1285555957031,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_19c7,5436,SANTA CATARINA,Orleans,2010,44177565625,21731,2032927929688,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_19b8,1987,RIO DE JANEIRO,Bom Jesus do Itabapoana,2010,396143,35303,1122121972656,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_19b7,832,ALAGOAS,Pão de Açúcar,2010,853047265625,24534,3477,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_19b1,453,RIO GRANDE DO SUL,Entre-Ijuís,2010,146000953125,9263,1576174023438,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_19ac,1976,RIO GRANDE DO NORTE,Açu,2010,3164996875,53282,594008984375,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_197c,1125,GOIÁS,Uirapuru,2010,2741987695312,3117,879687988281,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1974,678,RIO GRANDE DO SUL,São José do Ouro,2010,110298859375,7190,1534058984375,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_195f,5198,PIAUÍ,Palmeira do Piauí,2010,33065046875,5116,646306982422,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_195b,882,GOIÁS,Itaguari,2010,3728344140625,4364,854341015625,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_192c,4950,AMAZONAS,Careiro,2010,1178026171875,32638,360937011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_18ea,2941,MINAS GERAIS,Santa Fé de Minas,2010,247219375,4129,598739013672,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1846,3332,MINAS GERAIS,Uberaba,2010,6489509,296261,2190469921875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1832,2949,MINAS GERAIS,Santana da Vargem,2010,8306621875,7222,1150183007812,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_180d,3906,PARANÁ,Cruz Machado,2010,1234449375,19132,645227978516,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_180a,2108,RIO GRANDE DO NORTE,Rio do Fogo,2010,4687940234375,10124,463052001953,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1805,1624,MARANHÃO,Fortuna,2010,5445268359375,14922,364914990234,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1803,1655,RIO GRANDE DO NORTE,Olho-D'Água do Borges,2010,1942243554688,4578,424256005859,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_17f6,2335,PARAÍBA,São Domingos do Cariri,2010,1167581152344,2341,498752978516,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_17d0,3533,PARANÁ,Verê,2010,1010849609375,8078,1251361035156,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_17c0,2062,RIO GRANDE DO NORTE,Montanhas,2010,488087890625,12834,380308007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_17b5,1832,RIO GRANDE DO NORTE,Parazinho,2010,2018313085938,4977,40552800293,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_177e,597,RIO GRANDE DO SUL,Monte Alegre dos Campos,2010,3157625976562,3256,969787011719,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_177d,5361,PIAUÍ,Bom Princípio do Piauí,2010,2077793554688,5506,377368994141,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_177c,1822,RIO GRANDE DO NORTE,Nova Cruz,2010,178236546875,36561,487504980469,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_177a,2311,PARÁ,Piçarra,2010,76791,13140,584404980469,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1776,379,RIO GRANDE DO SUL,Tio Hugo,2010,5805232421875,2730,2126458984375,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1775,2040,RIO GRANDE DO NORTE,Tibau,2010,3085106835938,3937,783618994141,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1774,1096,SERGIPE,Malhada dos Bois,2010,2345798046875,3830,612479980469,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1766,2878,PARANÁ,Jacarezinho,2010,49824878125,40582,1227758007812,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1756,3078,PARANÁ,Engenheiro Beltrão,2010,214099921875,14280,1499299023438,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_174f,2217,PARÁ,Bonito,2010,36021890625,12013,299858007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_172d,4134,MATO GROSSO,Santa Cruz do Xingu,2010,3602368359375,2357,1528370019531,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_171b,3009,MINAS GERAIS,Cambuquira,2010,975746875,12936,754287988281,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_16d4,5379,SANTA CATARINA,Lauro Muller,2010,1826744375,14173,1288890039062,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1563,1366,AMAPÁ,Oiapoque,2010,23048078125,20962,1099516992188,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1521,652,RIO GRANDE DO SUL,Liberato Salzano,2010,75537046875,6167,1224858984375,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_14d3,4114,PARANÁ,Lunardelli,2010,401394140625,5094,787974023438,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_14c4,820,ALAGOAS,Maravilha,2010,3386360546875,10110,334952001953,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_14bc,3061,PERNAMBUCO,Jaboatão dos Guararapes,2010,7068778,687688,1027904980469,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1474,1095,GOIÁS,Trindade,2010,7596054375,104979,723577978516,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_143b,218,RIO GRANDE DO SUL,Vanini,2010,2640024804688,2045,1290966015625,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1431,710,ALAGOAS,Viçosa,2010,95608140625,26830,356347998047,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1373,538,RIO GRANDE DO SUL,Barra do Ribeiro,2010,142471171875,11762,1211283984375,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1364,512,RIO GRANDE DO SUL,Ivorá,2010,318611171875,2424,1314403027344,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1339,4568,SÃO PAULO,Itapirapuã Paulista,2010,23267171875,3919,593702001953,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1330,2152,PARAÍBA,Aparecida,2010,3030233789062,7607,398347998047,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_12f9,864,PIAUÍ,Caracol,2010,3339468359375,10838,308126000977,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_12dc,2650,MINAS GERAIS,Palmópolis,2010,2700571679688,6810,396560009766,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1296,2050,MARANHÃO,Bacuri,2010,475411171875,16585,286651000977,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1289,2888,PARANÁ,Jussara,2010,1250540546875,6240,200407109375,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_123f,2675,PARANÁ,São Jorge do Ivaí,2010,10766390625,5382,2000443945312,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_121f,3141,MINAS GERAIS,São João del Rei,2010,822362,85503,96179296875,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_120d,361,RIO GRANDE DO SUL,São Jorge,2010,4903463671875,2825,17357390625,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_1208,5244,SERGIPE,Malhador,2010,544516484375,12124,449122998047,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1122,3804,PARANÁ,Iretama,2010,766213125,11510,665693017578,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1118,3075,PARANÁ,Fênix,2010,683226484375,5017,1361823046875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_10ab,1389,MATO GROSSO DO SUL,Caarapó,2010,3593951875,23696,1516691015625,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_109f,3239,MINAS GERAIS,Senador Amaral,2010,4912094140625,5201,944451953125,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_1054,681,SÃO PAULO,Dumont,2010,869970703125,8346,1042379980469,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7fd3,2433,PARAÍBA,Coremas,2010,5776676171875,15709,367730004883,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7fc8,1501,CEARÁ,Icapuí,2010,15703065625,19385,810062988281,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7f69,3980,MATO GROSSO,Novo Mundo,2010,1008803984375,7216,1398009960938,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7e76,289,RIO GRANDE DO SUL,Encruzilhada do Sul,2010,21695115625,25154,862491992188,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7d88,1143,SERGIPE,Carira,2010,13975240625,19708,709114990234,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7d38,2697,MINAS GERAIS,Pedro Teixeira,2010,1149564648438,1680,684264990234,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7d28,3249,MINAS GERAIS,Serrania,2010,740848203125,7584,97685703125,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7d05,4637,SÃO PAULO,Macatuba,2010,6805190625,16939,4017469140625,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7cff,4955,AMAZONAS,Borba,2010,119983046875,32496,369223999023,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7b00,4745,SÃO PAULO,Piratininga,2010,1007817109375,11989,84061796875,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7acf,1901,RIO GRANDE DO NORTE,Jucurutu,2010,937181328125,18069,518668017578,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7abb,1781,MARANHÃO,Olinda Nova do Maranhão,2010,3557208203125,12684,280447998047,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7a92,1428,MATO GROSSO DO SUL,Três Lagoas,2010,2014697375,89493,2251234960938,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92acdf1f_-79b0,2308,PARÁ,Paragominas,2010,8788751875,97350,902799023438,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7647,3915,PARANÁ,Quitandinha,2010,114976984375,16608,692299023438,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-75fe,3694,MINAS GERAIS,Maravilhas,2010,72362625,7224,1001696972656,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_-749d,1274,GOIÁS,Santa Terezinha de Goiás,2010,638666953125,11829,539916015625,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-73d8,2572,PERNAMBUCO,Vitória de Santo Antão,2010,10232045625,126399,809504003906,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92acdf1f_-73a7,5231,TOCANTINS,Bom Jesus do Tocantins,2010,3581633203125,2839,1261583007812,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92acdf1f_-7387,3427,MINAS GERAIS,Faria Lemos,2010,3031906054688,3734,811972998047,Produto Interno Bruto per capita, - 9639.65,1
