Ano,Órgão Superior,Órgão,Unidade Gestora,Origem,Categoria,Espécie,Detalhamento,Orçamento Atualizado (Valor Previsto),Receita Realizada (Valor Arrecadado),% Previsto/Realizado,Valor Lançado
2022,26000 - Ministério da Educação,26233 - Universidade Federal do Ceará,153045 - UNIVERSIDADE FEDERAL DO CEARA,16 - Receita de Serviços ,1 - Receitas Correntes,169 - Outros serviços,16999901 - OUTROS SERVICOS-PRINCIPAL,0.00,-866.84,0.00%,0.00
2022,26000 - Ministério da Educação,26247 - Universidade Federal de Santa Maria,153164 - UNIVERSIDADE FEDERAL DE SANTA MARIA,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110112 - ALUGUEIS E ARRENDAMENTOS-MULTAS E JUROS,2388.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26290 - Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira,153978 - INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,112 - Taxas,"11210102 - TAXAS INSPECAO,CONTROLE E FISCALIZ.-MUL.JUR.",0.00,0.40,0.00%,0.00
2022,25000 - Ministério da Economia,"30203 - Instituto Nacional de Metrologia, Qualidade e Tecnologia",183023 - INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,"16110302 - SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.",0.00,108.81,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,13 - Receita Patrimonial ,1 - Receitas Correntes,"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença",13330423 - CESS.DIR.USO.RADFRQ-POSIC.ORBITAIS/DA.PRC,0.00,-26176.55,0.00%,0.00
2022,26000 - Ministério da Educação,26428 - Instituto Federal de Brasília,158143 - IFB - REITORIA - BRASILIA-DF,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110201 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.,6314.00,699.09,11.07%,0.00
2022,54000 - Ministério do Turismo,20404 - Fundação Biblioteca Nacional,344042 - FUNDACAO BIBLIOTECA NACIONAL,76 - Receita de Serviços ,7 - Receitas Correntes - intra-orçamentárias,769 - Outros serviços,76999901 - OUTROS SERVICOS-PRINCIPAL-INTRA,0.00,0.00,0.00%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento",44208 - Serviço Florestal Brasileiro,440088 - SETORIAL PROG.ORCAMENTARIA E FINANCEIRA-SFB,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,3000.00,0.00,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11130211 - IRPJ-LIQUIDA DE INCENTIVOS-PRINCIPAL,0.00,0.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53207 - Superintendência de Desenvolvimento do Centro-Oeste,533018 - SUPERINT. DO DESENVOLVIMENTO DO CENTRO-OESTE,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19991311 - REC.RECEB.DE FUNDOS DESENV.REGIONAL-PRINC.,715000.00,0.00,0.00%,0.00
2022,52000 - Ministério da Defesa,52904 - Fundo do Exército,167086 - FUNDO DO EXERCITO,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12160512 - CONTR.FUNDOS ASS.MED.HOSP-F.ARM.-MUL.JUR.,0.00,15.80,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53902 - Fundo Constitucional de Financiamento do Centro-Oeste,537003 - FUNDO CONSTITUCIONL DO CENTRO OESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11130318 - IRRF-TRABALHO-JUROS DA DIVIDA ATIVA,1278543.00,0.00,0.00%,0.00
2022,52000 - Ministério da Defesa,52211 - Caixa de Financiamento Imobiliário da Aeronáutica,123001 - CAIXA FINANCIAMENTO IMOBILIARIO AERONAUTICA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220641 - RESTIT.DESP.FINANCEIRAS EX.ANTERIORES-PRINC.,0.00,757.47,0.00%,0.00
2022,26000 - Ministério da Educação,26443 - Empresa Brasileira de Serviços Hospitalares,155007 - EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210301 - INDENIZACAO POR SINISTRO-PRINCIPAL,0.00,1425.60,0.00%,0.00
2022,26000 - Ministério da Educação,26438 - Instituto Federal de Santa Catarina,"158516 - INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC",19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.,0.00,317.91,0.00%,0.00
2022,26000 - Ministério da Educação,26260 - Universidade Federal de Alfenas ,153028 - UNIVERSIDADE FEDERAL DE ALFENAS,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110112 - ALUGUEIS E ARRENDAMENTOS-MULTAS E JUROS,0.00,0.00,0.00%,0.00
2022,40000 - Ministério do Trabalho,37904 - Fundo do Regime Geral da Previdência Social,513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS,22 - Alienação de Bens,2 - Receitas de Capital,221 - Alienação de bens móveis,"22110101 - ALIEN.TIT.,VAL.MOB.E APL.CONG.TEMP.-PRINC.",0.00,332.62,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11110111 - IMPOSTO SOBRE A IMPORTACAO-PRINCIPAL,0.00,0.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,29214 - Companhia Brasileira de Trens Urbanos,275068 - CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,153746.00,2813.84,1.83%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12110115 - COFINS SOBRE O FATURAMENTO-MULTAS,0.00,0.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,22204 - Departamento Nacional de Obras Contra as Secas,113802 - DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS/UO,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229902 - OUTRAS RESTITUICOES-MULTAS E JUROS,0.00,11698.55,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53902 - Fundo Constitucional de Financiamento do Centro-Oeste,537003 - FUNDO CONSTITUCIONL DO CENTRO OESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11140141 - IPI-VINCULADOS A IMPORTACAO-PRINCIPAL,215456082.00,0.00,0.00%,0.00
2022,25000 - Ministério da Economia,25203 - Comissão de Valores Mobiliários,173030 - COMISSAO DE VALORES MOBILIARIOS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110104 - MULTAS PREV.EM LEG.ESPECIFICA-DIV.AT-MUL.JUR.,0.00,-31.02,0.00%,0.00
2022,26000 - Ministério da Educação,26281 - Fundação Universidade Federal de Sergipe,154050 - FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110112 - ALUGUEIS E ARRENDAMENTOS-MULTAS E JUROS,0.00,149.67,0.00%,0.00
2022,26000 - Ministério da Educação,26268 - Fundação Universidade Federal de Rondônia,154055 - FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,0.00,206.15,0.00%,0.00
2022,52000 - Ministério da Defesa,52132 - Comando da Marinha - Fundo Naval,673001 - DIRETORIA DE FINANCAS-SISTEMA PARA O PAIS/MM,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,112 - Taxas,11220102 - TAXAS PRESTACAO SERVICOS EM GERAL-MUL.JUR.,0.00,3.65,0.00%,0.00
2022,26000 - Ministério da Educação,26234 - Universidade Federal do Espírito Santo,153046 - UNIVERSIDADE FEDERAL DO ESPIRITO SANTO,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.,0.00,53818.40,0.00%,0.00
2022,26000 - Ministério da Educação,26440 - Universidade Federal da Fronteira Sul,158517 - UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL,0.00,0.00,0.00%,0.00
2022,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE ORC.E FINANCAS/MS,13 - Receita Patrimonial ,1 - Receitas Correntes,134 - Exploração de recursos naturais,13410441 - P.ESP.PETRO.PLAT-COM.A PARTIR 3/12/12-PRINC.,94525623.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26434 - Instituto Federal Fluminense,"158139 - INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE",19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.,0.00,299.97,0.00%,0.00
2022,26000 - Ministério da Educação,26280 - Fundação Universidade Federal de São Carlos,154049 - FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110102 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-MUL.JUR.,0.00,17.62,0.00%,0.00
2022,26000 - Ministério da Educação,26268 - Fundação Universidade Federal de Rondônia,154055 - FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA,76 - Receita de Serviços ,7 - Receitas Correntes - intra-orçamentárias,761 - Serviços Administrativos e Comerciais Gerais,76110201 - INSC.CONCURSOS E PROC.SELETIVOS-PRINC.-INTRA,0.00,420.00,0.00%,0.00
2022,54000 - Ministério do Turismo,20403 - Fundação Casa de Rui Barbosa,344001 - FUNDACAO CASA DE RUI BARBOSA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,30.00,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13230101 - PARTICIPACOES-PRINCIPAL,861424179.00,2310.04,0.00%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento",22211 - Companhia Nacional de Abastecimento,135100 - COMPANHIA NACIONAL DE ABASTECIMENTO,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229902 - OUTRAS RESTITUICOES-MULTAS E JUROS,0.00,7.55,0.00%,0.00
2022,26000 - Ministério da Educação,26413 - Instituto Federal do Triângulo Mineiro,"158099 - INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO",19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210301 - INDENIZACAO POR SINISTRO-PRINCIPAL,0.00,10930.44,0.00%,0.00
2022,26000 - Ministério da Educação,26276 - Fundação Universidade Federal do Mato Grosso,154045 - FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,0.00,715.22,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53902 - Fundo Constitucional de Financiamento do Centro-Oeste,537003 - FUNDO CONSTITUCIONL DO CENTRO OESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11140158 - IPI-OUTROS PRODUTOS-JUROS DA DIVIDA ATIVA,1583294.00,0.00,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,2667498300.00,0.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53903 - Fundo Constitucional de Financiamento do Nordeste,537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11130341 - IRRF-OUTROS RENDIMENTOS-PRINCIPAL,322403869.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26238 - Universidade Federal de Minas Gerais,153062 - UNIVERSIDADE FEDERAL DE MINAS GERAIS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.,0.00,0.00,0.00%,0.00
2022,"81000 - Ministério da Mulher, Família e Direitos Humanos",30913 - Fundo Nacional para a Criança e o Adolescente,307001 - FUNDO NACIONAL PARA A CRIANCA E O ADOLESCENTE,17 - Transferências Correntes,1 - Receitas Correntes,174 - Transferências de Instituições Privadas,17410101 - TRANSF.REC.ORG.UNIAO CONV.INSTIT.PRIV.-PRINC.,0.00,6312.63,0.00%,0.00
2022,26000 - Ministério da Educação,26242 - Universidade Federal de Pernambuco ,153080 - UNIVERSIDADE FEDERAL DE PERNAMBUCO,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229902 - OUTRAS RESTITUICOES-MULTAS E JUROS,0.00,223.32,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53902 - Fundo Constitucional de Financiamento do Centro-Oeste,537003 - FUNDO CONSTITUCIONL DO CENTRO OESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11130201 - IRPJ-LIQUIDA DE INCENTIVOS-PRINCIPAL,1076343917.00,0.00,0.00%,0.00
2022,25000 - Ministério da Economia,30204 - Instituto Nacional da Propriedade Industrial,183038 - INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19230301 - REVERSAO DE GARANTIAS-PRINCIPAL,0.00,108353.38,0.00%,0.00
2022,54000 - Ministério do Turismo,34902 - Fundo Nacional de Cultura,540030 - FUNDO NACIONAL DA CULTURA - FNC,16 - Receita de Serviços ,1 - Receitas Correntes,164 - Serviços e Atividades Financeiras,"16410101 - RETORNO DE OP.,JUR.E ENC.FINANCEIROS-PRINC.",1155612.00,0.00,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110102 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-MUL.JUR.,0.00,3.65,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220301 - RESTIT.DE BENEFICIOS PREVIDENCIARIOS-PRINC.,181271441.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26268 - Fundação Universidade Federal de Rondônia,154055 - FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110902 - MULTAS E JUROS PREVISTOS EM CONTRATOS-MUL.JUR,0.00,2.57,0.00%,0.00
2022,26000 - Ministério da Educação,26251 - Fundação Universidade Federal do Tocantins,154419 - FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.,0.00,140037.52,0.00%,0.00
2022,26000 - Ministério da Educação,26244 - Universidade Federal do Rio Grande do Sul,153114 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,76 - Receita de Serviços ,7 - Receitas Correntes - intra-orçamentárias,761 - Serviços Administrativos e Comerciais Gerais,76110401 - SERV.DE INFORMACAO E TECNOLOGIA-PRINC.-INTRA,2100000.00,0.00,0.00%,0.00
2022,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações",24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901 - FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,12 - Contribuições,1 - Receitas Correntes,122 - Contribuições econômicas,12210703 - CIDE-REMESSAS AO EXTERIOR-DIVIDA ATIVA,832052.00,0.00,0.00%,0.00
2022,39000 - Ministério da Infraestrutura,39252 - Departamento Nacional de Infraestrutura de Transportes,393003 - DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19219902 - OUTRAS INDENIZACOES-MULTAS E JUROS,0.00,14.95,0.00%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento","22000 - Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto",130101 - COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,18 - Receitas Correntes - a classificar,1 - Receitas Correntes,180 - Receitas Correntes - a classificar,18000000 - Receitas Correntes - a classificar,0.00,0.00,0.00%,0.00
2022,44000 - Ministério do Meio Ambiente,20701 - Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis,193034 - IBAMA - INST.BRASILEIRO MEIO AMBIENTE/MATRIZ,14 - Receita Agropecuária,1 - Receitas Correntes,141 - Receita da produção vegetal,14110101 - RECEITA AGROPECUARIA-PRINCIPAL,1791.00,0.00,0.00%,0.00
2022,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações",24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901 - FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,12 - Contribuições,1 - Receitas Correntes,122 - Contribuições econômicas,12210504 - COTA-PARTE DO AFRMM-DIVIDA ATIVA-MUL.JUR.,12936.00,0.00,0.00%,0.00
2022,32000 - Ministério de Minas e Energia,"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",323030 - AG. NAC.DO PETROLEO GAS NAT.E BIOCOM,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110902 - MULTAS E JUROS PREVISTOS EM CONTRATOS-MUL.JUR,0.00,5675.16,0.00%,0.00
2022,26000 - Ministério da Educação,26420 - Instituto Federal Farroupilha,"158127 - INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA",19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19991221 - ONUS DE SUCUMBENCIA-PRINCIPAL,0.00,733.39,0.00%,0.00
2022,26000 - Ministério da Educação,26280 - Fundação Universidade Federal de São Carlos,154049 - FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,2387.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26238 - Universidade Federal de Minas Gerais,153062 - UNIVERSIDADE FEDERAL DE MINAS GERAIS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229901 - OUTRAS RESTITUICOES-PRINCIPAL,0.00,25607.79,0.00%,0.00
2022,26000 - Ministério da Educação,26418 - Instituto Federal de Pernambuco,"158136 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,0.00,608.20,0.00%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento",22211 - Companhia Nacional de Abastecimento,135100 - COMPANHIA NACIONAL DE ABASTECIMENTO,19 - Outras Receitas Correntes,1 - Receitas Correntes,194 - MULTAS E JUROS DE MORA DAS REC.DE CAPITAL,19420105 - MUL.JUR.MORA ALIEN.BENS IMOV.EM GERAL-MULTAS,0.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26241 - Universidade Federal do Paraná,153079 - UNIVERSIDADE FEDERAL DO PARANA,22 - Alienação de Bens,2 - Receitas de Capital,222 - Alienação de bens imóveis,22210101 - ALIENACAO DE BENS IMOVEIS EM GERAL-PRINC.,0.00,1450.00,0.00%,0.00
